Road,Home,Road_score,Home_score,Home_w,margin,Date
Columbia,Harvard,68,72,1,-4,2015-02-13
Iona,Manhattan,70,67,0,3,2015-02-13
St. Peter's,Niagara,77,65,0,12,2015-02-13
Albany (NY),NJIT,65,59,0,6,2015-02-13
Yale,Penn,75,48,0,27,2015-02-13
Brown,Princeton,64,75,1,-11,2015-02-13
Kent State,Toledo,76,75,0,1,2015-02-13
Green Bay,Valparaiso,59,63,1,-4,2015-02-13
Arizona,Washington,86,62,0,24,2015-02-13
Arizona State,Washington State,71,74,1,-3,2015-02-13
UNLV,Air Force,75,76,1,-1,2015-02-14
Vanderbilt,Alabama,76,68,0,8,2015-02-14
Alabama A&M,Alabama State,80,71,0,9,2015-02-14
Lafayette,American,77,88,1,-11,2015-02-14
Georgia Southern,Little Rock,72,70,0,2,2015-02-14
Southern,Arkansas-Pine Bluff,74,56,0,18,2015-02-14
Bowling Green State,Ball State,79,65,0,14,2015-02-14
Morehead State,Belmont,57,58,1,-1,2015-02-14
North Carolina Central,Bethune-Cookman,65,51,0,14,2015-02-14
Loyola (MD),Boston University,60,73,1,-13,2015-02-14
Pacific,BYU,59,84,1,-25,2015-02-14
Central Michigan,Buffalo,75,74,0,1,2015-02-14
Villanova,Butler,68,65,0,3,2015-02-14
Long Beach State,Cal Poly,58,71,1,-13,2015-02-14
UCSB,Cal State Northridge,65,57,0,8,2015-02-14
UC-Irvine,UC-Riverside,63,70,1,-7,2015-02-14
High Point,Campbell,63,51,0,12,2015-02-14
Samford,Chattanooga,72,79,1,-7,2015-02-14
UMKC,Chicago State,61,50,0,11,2015-02-14
Tulane,Cincinnati,50,49,0,1,2015-02-14
Virginia Tech,Clemson,54,75,1,-21,2015-02-14
Liberty,Coastal Carolina,56,96,1,-40,2015-02-14
Navy,Colgate,70,69,0,1,2015-02-14
Howard,Coppin State,77,60,0,17,2015-02-14
Marquette,Creighton,70,77,1,-7,2015-02-14
Columbia,Dartmouth,49,61,1,-12,2015-02-14
St. Bonaventure,Dayton,61,75,1,-14,2015-02-14
IUPUI,Denver,54,53,0,1,2015-02-14
Furman,ETSU,59,66,1,-7,2015-02-14
Akron,Eastern Michigan,75,78,1,-3,2015-02-14
Portland State,Eastern Washington,68,66,0,2,2015-02-14
James Madison,Elon,86,75,0,11,2015-02-14
North Carolina A&T,Florida A&M,50,57,1,-7,2015-02-14
Boise State,Fresno State,64,70,1,-6,2015-02-14
Richmond,George Mason,67,71,1,-4,2015-02-14
VCU,George Washington,79,66,0,13,2015-02-14
Auburn,Georgia,69,68,0,1,2015-02-14
Florida State,Georgia Tech,57,53,0,4,2015-02-14
Pepperdine,Gonzaga,48,56,1,-8,2015-02-14
Texas Southern,Grambling,81,58,0,23,2015-02-14
Utah Valley,Grand Canyon,57,83,1,-26,2015-02-14
Cornell,Harvard,40,61,1,-21,2015-02-14
Cal State Fullerton,Hawaii,61,81,1,-20,2015-02-14
Lehigh,Holy Cross,52,58,1,-6,2015-02-14
Sam Houston State,Houston Baptist,87,64,0,23,2015-02-14
Sacramento State,Idaho,58,69,1,-11,2015-02-14
Southern Utah,Idaho State,71,67,0,4,2015-02-14
Wichita State,Illinois State,68,62,0,6,2015-02-14
Drake,Indiana State,54,75,1,-21,2015-02-14
West Virginia,Iowa State,59,79,1,-20,2015-02-14
Prairie View,Jackson State,61,55,0,6,2015-02-14
Tennessee Tech,Jacksonville State,68,82,1,-14,2015-02-14
Baylor,Kansas,64,74,1,-10,2015-02-14
Oklahoma,Kansas State,56,59,1,-3,2015-02-14
North Florida,Kennesaw State,67,51,0,16,2015-02-14
South Carolina,Kentucky,43,77,1,-34,2015-02-14
Davidson,La Salle,77,69,0,8,2015-02-14
Florida Gulf Coast,Lipscomb,76,74,0,2,2015-02-14
Charleston Southern,Longwood,65,64,0,1,2015-02-14
Appalachian State,Louisiana-Monroe,58,69,1,-11,2015-02-14
Florida International,Louisiana Tech,42,75,1,-33,2015-02-14
NC State,Louisville,74,65,0,9,2015-02-14
Western Kentucky,Marshall,82,87,1,-5,2015-02-14
Delaware State,Maryland-Eastern Shore,91,85,0,6,2015-02-14
Duquesne,UMass,74,82,1,-8,2015-02-14
Hartford,UMass-Lowell,63,69,1,-6,2015-02-14
Northwestern State,McNeese State,75,72,0,3,2015-02-14
UNC Greensboro,Mercer,50,55,1,-5,2015-02-14
Ohio,Miami (OH),66,77,1,-11,2015-02-14
Ohio State,Michigan State,56,59,1,-3,2015-02-14
Arkansas,Ole Miss,71,70,0,1,2015-02-14
Alcorn State,Mississippi Valley State,60,76,1,-16,2015-02-14
Mississippi State,Missouri,77,74,0,3,2015-02-14
Norfolk State,Morgan State,70,73,1,-3,2015-02-14
Bryant,Mount St. Mary's,68,75,1,-7,2015-02-14
Western Illinois,Omaha,58,77,1,-19,2015-02-14
New Mexico,Nevada,63,66,1,-3,2015-02-14
Binghamton,New Hampshire,48,66,1,-18,2015-02-14
Cal State Bakersfield,New Mexico State,58,74,1,-16,2015-02-14
Southeastern Louisiana,Nicholls State,65,59,0,6,2015-02-14
Northeastern,UNC Wilmington,61,66,1,-5,2015-02-14
Montana State,North Dakota,80,78,0,2,2015-02-14
Middle Tennessee,North Texas,56,57,1,-1,2015-02-14
Montana,Northern Colorado,83,81,0,2,2015-02-14
Stetson,Northern Kentucky,57,82,1,-25,2015-02-14
South Dakota,Oral Roberts,83,70,0,13,2015-02-14
Maryland,Penn State,76,73,0,3,2015-02-14
Brown,Penn,71,55,0,16,2015-02-14
UNC,Pitt,76,89,1,-13,2015-02-14
Loyola Marymount,Portland,63,66,1,-3,2015-02-14
Radford,Presbyterian,62,56,0,6,2015-02-14
Yale,Princeton,81,73,0,8,2015-02-14
Seton Hall,Providence,62,69,1,-7,2015-02-14
Saint Louis,Rhode Island,68,81,1,-13,2015-02-14
Alabama-Birmingham,Rice,73,82,1,-9,2015-02-14
Central Connecticut,Robert Morris,52,53,1,-1,2015-02-14
LIU-Brooklyn,Saint Francis (PA),79,74,0,5,2015-02-14
Saint Mary's,San Diego,69,62,0,7,2015-02-14
Colorado State,San Diego State,63,72,1,-9,2015-02-14
South Carolina State,Savannah State,56,53,0,3,2015-02-14
Monmouth,Siena,83,64,0,19,2015-02-14
Texas-Arlington,South Alabama,91,97,1,-6,2015-02-14
Jacksonville,USC Upstate,89,70,0,19,2015-02-14
North Dakota State,South Dakota State,58,68,1,-10,2015-02-14
Memphis,South Florida,75,48,0,27,2015-02-14
Murray State,Southeast Missouri State,94,92,0,2,2015-02-14
Oregon State,USC,55,68,1,-13,2015-02-14
Evansville,Southern Illinois,72,64,0,8,2015-02-14
Eastern Illinois,SIU-Edwardsville,63,80,1,-17,2015-02-14
UConn,SMU,55,73,1,-18,2015-02-14
Florida Atlantic,Southern Miss,54,62,1,-8,2015-02-14
Sacred Heart,St. Francis (NY),62,71,1,-9,2015-02-14
Maine,Stony Brook,52,80,1,-28,2015-02-14
Duke,Syracuse,80,72,0,8,2015-02-14
East Carolina,Temple,53,66,1,-13,2015-02-14
LSU,Tennessee,73,55,0,18,2015-02-14
Austin Peay,UT-Martin,61,67,1,-6,2015-02-14
Eastern Kentucky,Tennessee State,69,41,0,28,2015-02-14
Texas Tech,Texas,41,56,1,-15,2015-02-14
Florida,Texas A&M,62,63,1,-1,2015-02-14
Stephen F. Austin,Texas A&M-Corpus Christi,63,71,1,-8,2015-02-14
Oklahoma State,TCU,55,70,1,-15,2015-02-14
Old Dominion,UTEP,47,62,1,-15,2015-02-14
Seattle,Texas-Rio Grande Valley,57,68,1,-11,2015-02-14
Charlotte,UTSA,89,81,0,8,2015-02-14
Georgia State,Texas State,53,41,0,12,2015-02-14
Louisiana,Troy,84,80,0,4,2015-02-14
Oregon,UCLA,63,72,1,-9,2015-02-14
UMBC,Vermont,51,74,1,-23,2015-02-14
Wake Forest,Virginia,60,61,1,-1,2015-02-14
Fairleigh Dickinson,Wagner,79,83,1,-4,2015-02-14
Northern Arizona,Weber State,61,54,0,7,2015-02-14
Wofford,Western Carolina,75,55,0,20,2015-02-14
Northern Illinois,Western Michigan,65,69,1,-4,2015-02-14
Delaware,William & Mary,73,70,0,3,2015-02-14
Gardner-Webb,Winthrop,68,71,1,-3,2015-02-14
San Jose State,Wyoming,60,77,1,-17,2015-02-14
St. John's (NY),Xavier,78,70,0,8,2015-02-14
Bucknell,Army,78,75,0,3,2015-02-15
Loyola (IL),Bradley,58,53,0,5,2015-02-15
St. Peter's,Canisius,55,69,1,-14,2015-02-15
Houston,UCF,54,56,1,-2,2015-02-15
VMI,Citadel,84,69,0,15,2015-02-15
UIC,Cleveland State,59,67,1,-8,2015-02-15
Towson,College of Charleston,53,50,0,3,2015-02-15
Stanford,Colorado,58,64,1,-6,2015-02-15
Hofstra,Drexel,81,57,0,24,2015-02-15
St. Joseph's,Fordham,55,69,1,-14,2015-02-15
Minnesota,Indiana,71,90,1,-19,2015-02-15
Fairfield,Manhattan,70,79,1,-9,2015-02-15
Valparaiso,Milwaukee,62,55,0,7,2015-02-15
Northern Iowa,Missouri State,68,57,0,11,2015-02-15
Rider,Niagara,69,60,0,9,2015-02-15
Iowa,Northwestern,61,66,1,-5,2015-02-15
Detroit,Oakland,78,83,1,-5,2015-02-15
Nebraska,Purdue,54,66,1,-12,2015-02-15
Iona,Quinnipiac,60,57,0,3,2015-02-15
California,Utah,61,76,1,-15,2015-02-15
Arizona State,Washington,78,68,0,10,2015-02-15
Arizona,Washington State,86,59,0,27,2015-02-15
Illinois,Wisconsin,49,68,1,-19,2015-02-15
Youngstown State,Wright State,74,69,0,5,2015-02-15
North Carolina A&T,Bethune-Cookman,56,78,1,-22,2015-02-16
Miami (FL),Boston College,89,86,0,3,2015-02-16
Butler,Creighton,58,56,0,2,2015-02-16
Coppin State,Delaware State,96,92,0,4,2015-02-16
Tennessee Tech,ETSU,79,87,1,-8,2015-02-16
North Carolina Central,Florida A&M,73,48,0,25,2015-02-16
Clemson,Georgia Tech,52,63,1,-11,2015-02-16
Prairie View,Grambling,95,44,0,51,2015-02-16
Stephen F. Austin,Incarnate Word,90,76,0,14,2015-02-16
Texas Southern,Jackson State,71,70,0,1,2015-02-16
Houston Baptist,Lamar,64,72,1,-8,2015-02-16
Howard,Maryland-Eastern Shore,60,71,1,-11,2015-02-16
Southeastern Louisiana,McNeese State,69,74,1,-5,2015-02-16
Southern,Mississippi Valley State,68,56,0,12,2015-02-16
Marist,Monmouth,65,69,1,-4,2015-02-16
Hampton,Morgan State,93,65,0,28,2015-02-16
Maine-Fort Kent,NJIT,55,89,1,-34,2015-02-16
Central Arkansas,Northwestern State,70,86,1,-16,2015-02-16
Coastal Carolina,Radford,65,59,0,6,2015-02-16
Abilene Christian,Sam Houston State,49,71,1,-22,2015-02-16
New Orleans,Texas A&M-Corpus Christi,53,55,1,-2,2015-02-16
Seton Hall,Villanova,54,80,1,-26,2015-02-16
Pitt,Virginia,49,61,1,-12,2015-02-16
Kansas,West Virginia,61,62,1,-1,2015-02-16
Stony Brook,Albany (NY),59,56,0,3,2015-02-17
Alcorn State,Arkansas-Pine Bluff,70,74,1,-4,2015-02-17
Alabama,Auburn,79,68,0,11,2015-02-17
Bethesda University (CA),Cal State Northridge,61,89,1,-28,2015-02-17
Drake,Evansville,52,61,1,-9,2015-02-17
St. John's (NY),Georgetown,57,79,1,-22,2015-02-17
South Carolina,Georgia,64,58,0,6,2015-02-17
UMBC,Hartford,52,55,1,-3,2015-02-17
Longwood,Liberty,78,72,0,6,2015-02-17
Michigan State,Michigan,80,67,0,13,2015-02-17
Wyoming,Nevada,64,58,0,6,2015-02-17
San Diego State,New Mexico,63,46,0,17,2015-02-17
Wake Forest,Notre Dame,75,88,1,-13,2015-02-17
Texas,Oklahoma,69,71,1,-2,2015-02-17
Avila,South Dakota,60,84,1,-24,2015-02-17
Houston,South Florida,67,69,1,-2,2015-02-17
Wichita State,Southern Illinois,84,62,0,22,2015-02-17
Kentucky,Tennessee,66,48,0,18,2015-02-17
LSU,Texas A&M,62,68,1,-6,2015-02-17
Baylor,Texas Tech,54,49,0,5,2015-02-17
Saint Louis,VCU,54,74,1,-20,2015-02-17
Toledo,Akron,68,66,0,2,2015-02-18
Boston University,American,61,53,0,8,2015-02-18
UCLA,Arizona State,66,68,1,-2,2015-02-18
Missouri,Arkansas,69,84,1,-15,2015-02-18
Vermont,Binghamton,55,57,1,-2,2015-02-18
Miami (OH),Bowling Green State,67,56,0,11,2015-02-18
Illinois State,Bradley,60,47,0,13,2015-02-18
Loyola (MD),Bucknell,50,61,1,-11,2015-02-18
Northern Illinois,Central Michigan,66,68,1,-2,2015-02-18
Presbyterian,Charleston Southern,49,75,1,-26,2015-02-18
Xavier,Cincinnati,59,57,0,2,2015-02-18
Army,Colgate,69,84,1,-15,2015-02-18
Elon,College of Charleston,63,77,1,-14,2015-02-18
Providence,DePaul,84,57,0,27,2015-02-18
UNC,Duke,90,92,1,-2,2015-02-18
Buffalo,Eastern Michigan,78,63,0,15,2015-02-18
Vanderbilt,Florida,47,50,1,-3,2015-02-18
Boston College,Florida State,60,69,1,-9,2015-02-18
Colorado State,Fresno State,81,73,0,8,2015-02-18
Fordham,George Mason,80,68,0,12,2015-02-18
Davidson,George Washington,65,63,0,2,2015-02-18
Detroit,Green Bay,76,96,1,-20,2015-02-18
Gardner-Webb,High Point,62,83,1,-21,2015-02-18
Drexel,James Madison,78,82,1,-4,2015-02-18
Ball State,Kent State,53,58,1,-5,2015-02-18
Duquesne,La Salle,72,87,1,-15,2015-02-18
Holy Cross,Lafayette,81,89,1,-8,2015-02-18
Northern Iowa,Loyola (IL),58,39,0,19,2015-02-18
Maine,UMass-Lowell,71,82,1,-11,2015-02-18
Virginia Tech,Miami (FL),52,76,1,-24,2015-02-18
Northwestern,Minnesota,72,66,0,6,2015-02-18
Indiana State,Missouri State,56,60,1,-4,2015-02-18
Lehigh,Navy,59,53,0,6,2015-02-18
Boise State,UNLV,53,48,0,5,2015-02-18
William & Mary,Northeastern,64,75,1,-11,2015-02-18
Iowa State,Oklahoma State,70,65,0,5,2015-02-18
Colorado,Oregon,60,73,1,-13,2015-02-18
Wisconsin,Penn State,55,47,0,8,2015-02-18
UMass,Rhode Island,59,75,1,-16,2015-02-18
Utah State,San Jose State,76,54,0,22,2015-02-18
UMKC,Seattle,56,74,1,-18,2015-02-18
Richmond,St. Bonaventure,71,56,0,15,2015-02-18
Louisville,Syracuse,59,69,1,-10,2015-02-18
Kansas State,TCU,55,69,1,-14,2015-02-18
Hofstra,Towson,87,82,0,5,2015-02-18
East Carolina,Tulsa,58,69,1,-11,2015-02-18
South Dakota State,Western Illinois,79,77,0,2,2015-02-18
Ohio,Western Michigan,69,80,1,-11,2015-02-18
UNC Asheville,Winthrop,70,91,1,-21,2015-02-18
Oakland,Wright State,76,67,0,9,2015-02-18
Western Kentucky,Alabama-Birmingham,66,71,1,-5,2015-02-19
USC,Arizona,57,87,1,-30,2015-02-19
Arkansas State,Little Rock,57,70,1,-13,2015-02-19
Eastern Kentucky,Belmont,61,66,1,-5,2015-02-19
San Diego,BYU,62,75,1,-13,2015-02-19
Chicago State,Cal State Bakersfield,51,64,1,-13,2015-02-19
Cal Poly,Cal State Fullerton,65,54,0,11,2015-02-19
Hawaii,UC-Irvine,60,75,1,-15,2015-02-19
UCSB,UC-Riverside,62,64,1,-2,2015-02-19
Saint Francis (PA),Central Connecticut,50,53,1,-3,2015-02-19
Louisiana Tech,Charlotte,83,82,0,1,2015-02-19
Mercer,Chattanooga,61,74,1,-13,2015-02-19
Campbell,Coastal Carolina,57,81,1,-24,2015-02-19
St. Joseph's,Dayton,64,68,1,-4,2015-02-19
UNC Wilmington,Delaware,59,70,1,-11,2015-02-19
Purdue-Fort Wayne,Denver,63,47,0,16,2015-02-19
UT-Martin,Eastern Illinois,75,73,0,2,2015-02-19
Niagara,Fairfield,55,53,0,2,2015-02-19
North Texas,Florida Atlantic,79,72,0,7,2015-02-19
Kennesaw State,Florida Gulf Coast,53,54,1,-1,2015-02-19
Rice,Florida International,56,60,1,-4,2015-02-19
Citadel,Furman,62,56,0,6,2015-02-19
Troy,Georgia Southern,65,62,0,3,2015-02-19
South Alabama,Georgia State,51,79,1,-28,2015-02-19
Texas-Rio Grande Valley,Grand Canyon,59,64,1,-5,2015-02-19
Milwaukee,UIC,71,60,0,11,2015-02-19
Purdue,Indiana,67,63,0,4,2015-02-19
Rutgers,Iowa,47,81,1,-34,2015-02-19
Northern Kentucky,Jacksonville,75,83,1,-8,2015-02-19
UC-Davis,Long Beach State,65,58,0,7,2015-02-19
Texas State,Louisiana,42,64,1,-22,2015-02-19
San Francisco,Loyola Marymount,72,45,0,27,2015-02-19
Nebraska,Maryland,65,69,1,-4,2015-02-19
UConn,Memphis,72,75,1,-3,2015-02-19
Marshall,Middle Tennessee,51,90,1,-39,2015-02-19
Ole Miss,Mississippi State,71,65,0,6,2015-02-19
Idaho State,Montana,77,88,1,-11,2015-02-19
Weber State,Montana State,74,71,0,3,2015-02-19
LIU-Brooklyn,Mount St. Mary's,65,82,1,-17,2015-02-19
Oral Roberts,Omaha,81,78,0,3,2015-02-19
IUPUI,North Dakota State,48,57,1,-9,2015-02-19
Lipscomb,North Florida,78,93,1,-15,2015-02-19
Idaho,Northern Arizona,65,72,1,-7,2015-02-19
Southern Miss,Old Dominion,38,64,1,-26,2015-02-19
Utah,Oregon State,47,37,0,10,2015-02-19
Gonzaga,Pacific,86,74,0,12,2015-02-19
Santa Clara,Pepperdine,55,64,1,-9,2015-02-19
North Dakota,Portland State,70,80,1,-10,2015-02-19
Quinnipiac,Rider,83,94,1,-11,2015-02-19
Northern Colorado,Sacramento State,59,66,1,-7,2015-02-19
Robert Morris,Sacred Heart,76,80,1,-4,2015-02-19
Portland,Saint Mary's,51,68,1,-17,2015-02-19
Monmouth,St. Peter's,63,58,0,5,2015-02-19
Canisius,Siena,69,63,0,6,2015-02-19
Southeast Missouri State,SIU-Edwardsville,72,75,1,-3,2015-02-19
Temple,SMU,58,67,1,-9,2015-02-19
Eastern Washington,Southern Utah,78,75,0,3,2015-02-19
Fairleigh Dickinson,St. Francis (NY),54,70,1,-16,2015-02-19
USC Upstate,Stetson,73,54,0,19,2015-02-19
Appalachian State,Texas-Arlington,68,81,1,-13,2015-02-19
UCF,Tulane,69,55,0,14,2015-02-19
New Mexico State,Utah Valley,51,38,0,13,2015-02-19
Bryant,Wagner,66,65,0,1,2015-02-19
UNC Greensboro,Wofford,62,77,1,-15,2015-02-19
Hartford,Albany (NY),64,70,1,-6,2015-02-20
Columbia,Brown,76,59,0,17,2015-02-20
Princeton,Dartmouth,63,56,0,7,2015-02-20
Cleveland State,Green Bay,66,61,0,5,2015-02-20
Penn,Harvard,46,69,1,-23,2015-02-20
Iona,Marist,72,68,0,4,2015-02-20
Cornell,Yale,51,62,1,-11,2015-02-20
Miami (OH),Akron,57,52,0,5,2015-02-21
Georgia,Alabama,66,65,0,1,2015-02-21
Marshall,Alabama-Birmingham,54,72,1,-18,2015-02-21
Alabama State,Alcorn State,71,67,0,4,2015-02-21
UCLA,Arizona,47,57,1,-10,2015-02-21
Louisiana-Monroe,Arkansas State,68,70,1,-2,2015-02-21
Kansas State,Baylor,42,69,1,-27,2015-02-21
Florida A&M,Bethune-Cookman,57,64,1,-7,2015-02-21
Nevada,Boise State,46,78,1,-32,2015-02-21
Notre Dame,Boston College,87,70,0,17,2015-02-21
Buffalo,Bowling Green State,68,56,0,12,2015-02-21
Cornell,Brown,56,57,1,-1,2015-02-21
Robert Morris,Bryant,76,70,0,6,2015-02-21
UMKC,Cal State Bakersfield,62,64,1,-2,2015-02-21
UCSB,Cal State Fullerton,69,54,0,15,2015-02-21
Hawaii,UC-Davis,67,74,1,-7,2015-02-21
Cal State Northridge,UC-Irvine,58,67,1,-9,2015-02-21
Cal Poly,UC-Riverside,44,48,1,-4,2015-02-21
Charleston Southern,Campbell,86,57,0,29,2015-02-21
Sam Houston State,Central Arkansas,70,42,0,28,2015-02-21
Sacred Heart,Central Connecticut,73,76,1,-3,2015-02-21
Ball State,Central Michigan,60,83,1,-23,2015-02-21
Southern Miss,Charlotte,43,71,1,-28,2015-02-21
ETSU,Chattanooga,59,67,1,-8,2015-02-21
Air Force,Colorado State,53,66,1,-13,2015-02-21
Norfolk State,Coppin State,99,81,0,18,2015-02-21
Penn,Dartmouth,62,67,1,-5,2015-02-21
Fordham,Davidson,57,76,1,-19,2015-02-21
Elon,Delaware,83,75,0,8,2015-02-21
Clemson,Duke,56,78,1,-22,2015-02-21
Dayton,Duquesne,73,83,1,-10,2015-02-21
South Florida,East Carolina,60,73,1,-13,2015-02-21
St. Peter's,Fairfield,43,57,1,-14,2015-02-21
Rice,Florida Atlantic,76,69,0,7,2015-02-21
USC Upstate,Florida Gulf Coast,72,86,1,-14,2015-02-21
North Texas,Florida International,70,56,0,14,2015-02-21
Liberty,Gardner-Webb,67,77,1,-10,2015-02-21
Rhode Island,George Mason,71,56,0,15,2015-02-21
DePaul,Georgetown,63,68,1,-5,2015-02-21
South Alabama,Georgia Southern,74,80,1,-6,2015-02-21
Appalachian State,Georgia State,43,87,1,-44,2015-02-21
New Mexico State,Grand Canyon,72,55,0,17,2015-02-21
Delaware State,Hampton,74,71,0,3,2015-02-21
Princeton,Harvard,55,63,1,-8,2015-02-21
Presbyterian,High Point,58,67,1,-9,2015-02-21
Cincinnati,Houston,63,53,0,10,2015-02-21
Loyola (IL),Illinois State,60,67,1,-7,2015-02-21
Texas A&M-Corpus Christi,Incarnate Word,68,74,1,-6,2015-02-21
Southern Illinois,Indiana State,58,78,1,-20,2015-02-21
Grambling,Jackson State,33,72,1,-39,2015-02-21
Lipscomb,Jacksonville,87,83,0,4,2015-02-21
Tennessee State,Jacksonville State,50,55,1,-5,2015-02-21
TCU,Kansas,72,81,1,-9,2015-02-21
Auburn,Kentucky,75,110,1,-35,2015-02-21
McNeese State,Lamar,53,58,1,-5,2015-02-21
Wagner,LIU-Brooklyn,60,47,0,13,2015-02-21
Winthrop,Longwood,83,59,0,24,2015-02-21
Florida,LSU,63,70,1,-7,2015-02-21
Miami (FL),Louisville,53,55,1,-2,2015-02-21
Santa Clara,Loyola Marymount,70,63,0,7,2015-02-21
Villanova,Marquette,87,76,0,11,2015-02-21
Maine,UMBC,66,73,1,-7,2015-02-21
New Hampshire,UMass-Lowell,76,60,0,16,2015-02-21
Tennessee,Ole Miss,57,59,1,-2,2015-02-21
Arkansas,Mississippi State,65,61,0,4,2015-02-21
Weber State,Montana,63,74,1,-11,2015-02-21
Idaho State,Montana State,53,67,1,-14,2015-02-21
Fairleigh Dickinson,Mount St. Mary's,64,75,1,-11,2015-02-21
Austin Peay,Murray State,54,89,1,-35,2015-02-21
UNLV,New Mexico,76,68,0,8,2015-02-21
Northwestern State,New Orleans,87,84,0,3,2015-02-21
Georgia Tech,UNC,60,89,1,-29,2015-02-21
Radford,UNC Asheville,75,68,0,7,2015-02-21
Morgan State,North Carolina Central,59,74,1,-15,2015-02-21
Virginia Tech,NC State,53,69,1,-16,2015-02-21
Purdue-Fort Wayne,North Dakota State,62,66,1,-4,2015-02-21
Northern Kentucky,North Florida,69,88,1,-19,2015-02-21
Drexel,Northeastern,73,83,1,-10,2015-02-21
Eastern Washington,Northern Arizona,69,73,1,-4,2015-02-21
Eastern Michigan,Northern Illinois,73,65,0,8,2015-02-21
Bradley,Northern Iowa,39,56,1,-17,2015-02-21
Penn State,Northwestern,39,60,1,-21,2015-02-21
Kent State,Ohio,64,51,0,13,2015-02-21
West Virginia,Oklahoma State,73,63,0,10,2015-02-21
Louisiana Tech,Old Dominion,53,72,1,-19,2015-02-21
Colorado,Oregon State,58,72,1,-14,2015-02-21
Portland,Pacific,77,79,1,-2,2015-02-21
San Francisco,Pepperdine,56,54,0,2,2015-02-21
Northern Colorado,Portland State,75,91,1,-16,2015-02-21
Mississippi Valley State,Prairie View,74,84,1,-10,2015-02-21
Canisius,Quinnipiac,65,63,0,2,2015-02-21
George Washington,Richmond,48,56,1,-8,2015-02-21
Niagara,Rider,65,61,0,4,2015-02-21
North Dakota,Sacramento State,66,74,1,-8,2015-02-21
St. Bonaventure,St. Joseph's,70,60,0,10,2015-02-21
Gonzaga,Saint Mary's,70,60,0,10,2015-02-21
Mercer,Samford,62,61,0,1,2015-02-21
San Diego State,San Jose State,74,56,0,18,2015-02-21
Howard,Savannah State,50,48,0,2,2015-02-21
Chicago State,Seattle,31,57,1,-26,2015-02-21
Manhattan,Siena,80,74,0,6,2015-02-21
Texas A&M,South Carolina,62,52,0,10,2015-02-21
Maryland-Eastern Shore,South Carolina State,68,56,0,12,2015-02-21
IUPUI,South Dakota,62,77,1,-15,2015-02-21
Oral Roberts,South Dakota State,52,81,1,-29,2015-02-21
Abilene Christian,Southeastern Louisiana,54,55,1,-1,2015-02-21
Alabama A&M,Southern,63,72,1,-9,2015-02-21
UT-Martin,SIU-Edwardsville,68,76,1,-8,2015-02-21
Idaho,Southern Utah,77,79,1,-2,2015-02-21
Saint Francis (PA),St. Francis (NY),54,66,1,-12,2015-02-21
Seton Hall,St. John's (NY),72,85,1,-13,2015-02-21
California,Stanford,61,72,1,-11,2015-02-21
Nicholls State,Stephen F. Austin,71,86,1,-15,2015-02-21
Kennesaw State,Stetson,61,56,0,5,2015-02-21
Binghamton,Stony Brook,52,64,1,-12,2015-02-21
Pitt,Syracuse,65,61,0,4,2015-02-21
Belmont,Tennessee Tech,88,82,0,6,2015-02-21
Iowa State,Texas,85,77,0,8,2015-02-21
Louisiana,Texas-Arlington,81,70,0,11,2015-02-21
UTSA,UTEP,62,69,1,-7,2015-02-21
Arkansas-Pine Bluff,Texas Southern,50,56,1,-6,2015-02-21
Oklahoma,Texas Tech,79,75,0,4,2015-02-21
UNC Wilmington,Towson,73,69,0,4,2015-02-21
Little Rock,Troy,63,58,0,5,2015-02-21
Fresno State,Utah State,79,85,1,-6,2015-02-21
Texas-Rio Grande Valley,Utah Valley,49,72,1,-23,2015-02-21
Wright State,Valparaiso,48,55,1,-7,2015-02-21
Missouri,Vanderbilt,53,76,1,-23,2015-02-21
UMass,VCU,72,78,1,-6,2015-02-21
VMI,Western Carolina,113,111,0,2,2015-02-21
Denver,Western Illinois,59,46,0,13,2015-02-21
Toledo,Western Michigan,97,87,0,10,2015-02-21
Minnesota,Wisconsin,53,63,1,-10,2015-02-21
Citadel,Wofford,52,78,1,-26,2015-02-21
Butler,Xavier,56,73,1,-17,2015-02-21
Columbia,Yale,56,50,0,6,2015-02-21
Detroit,Youngstown State,83,70,0,13,2015-02-21
USC,Arizona State,59,64,1,-5,2015-02-22
American,Army,63,72,1,-9,2015-02-22
Boston University,Bucknell,69,78,1,-9,2015-02-22
Memphis,UCF,75,65,0,10,2015-02-22
Tulane,UConn,60,67,1,-7,2015-02-22
Missouri State,Drake,43,78,1,-35,2015-02-22
Southeast Missouri State,Eastern Illinois,65,73,1,-8,2015-02-22
William & Mary,Hofstra,80,78,0,2,2015-02-22
Michigan State,Illinois,60,53,0,7,2015-02-22
Monmouth,Iona,68,69,1,-1,2015-02-22
College of Charleston,James Madison,61,68,1,-7,2015-02-22
Lafayette,Lehigh,63,61,0,2,2015-02-22
Colgate,Loyola (MD),78,80,1,-2,2015-02-22
Ohio State,Michigan,57,64,1,-7,2015-02-22
Western Kentucky,Middle Tennessee,66,68,1,-2,2015-02-22
Cleveland State,Milwaukee,60,66,1,-6,2015-02-22
Holy Cross,Navy,70,84,1,-14,2015-02-22
Iowa,Nebraska,74,46,0,28,2015-02-22
Furman,UNC Greensboro,49,84,1,-35,2015-02-22
UIC,Oakland,56,81,1,-25,2015-02-22
Utah,Oregon,58,69,1,-11,2015-02-22
