Road,Home,Road_score,Home_score,Home_w,margin,Date
Bethune-Cookman,North Carolina Central,66,90,1,-24,2016-02-13
Wake Forest,NC State,88,99,1,-11,2016-02-13
James Madison,UNC Wilmington,68,78,1,-10,2016-02-13
Drexel,Northeastern,60,70,1,-10,2016-02-13
Akron,Northern Illinois,79,80,1,-1,2016-02-13
Illinois,Northwestern,56,58,1,-2,2016-02-13
McNeese State,Northwestern State,78,87,1,-9,2016-02-13
Louisville,Notre Dame,66,71,1,-5,2016-02-13
Green Bay,Oakland,93,111,1,-18,2016-02-13
Kansas,Oklahoma,76,72,0,4,2016-02-13
Kansas State,Oklahoma State,55,58,1,-3,2016-02-13
Rice,Old Dominion,75,66,0,9,2016-02-13
Western Illinois,Oral Roberts,66,72,1,-6,2016-02-13
Pepperdine,Pacific,65,63,0,2,2016-02-13
Grambling,Prairie View,56,60,1,-4,2016-02-13
Campbell,Presbyterian,91,61,0,30,2016-02-13
Georgetown,Providence,72,75,1,-3,2016-02-13
Fairfield,Quinnipiac,84,80,0,4,2016-02-13
Winthrop,Radford,86,84,0,2,2016-02-13
Fordham,Richmond,67,71,1,-4,2016-02-13
Ohio State,Rutgers,79,69,0,10,2016-02-13
Central Connecticut,Sacred Heart,52,87,1,-35,2016-02-13
La Salle,St. Joseph's,62,88,1,-26,2016-02-13
Loyola Marymount,Saint Mary's,62,68,1,-6,2016-02-13
Houston Baptist,Sam Houston State,68,80,1,-12,2016-02-13
Air Force,San Diego State,61,70,1,-9,2016-02-13
San Diego,San Francisco,51,68,1,-17,2016-02-13
BYU,Santa Clara,96,62,0,34,2016-02-13
Georgia Southern,South Alabama,76,80,1,-4,2016-02-13
Kentucky,South Carolina,89,62,0,27,2016-02-13
Savannah State,South Carolina State,60,57,0,3,2016-02-13
Stetson,USC Upstate,83,85,1,-2,2016-02-13
South Dakota,South Dakota State,68,85,1,-17,2016-02-13
Nicholls State,Southeastern Louisiana,61,69,1,-8,2016-02-13
Arkansas-Pine Bluff,Southern,58,66,1,-8,2016-02-13
Drake,Southern Illinois,60,75,1,-15,2016-02-13
Gonzaga,SMU,60,69,1,-9,2016-02-13
Middle Tennessee,Southern Miss,76,54,0,22,2016-02-13
George Washington,St. Bonaventure,57,64,1,-7,2016-02-13
Oregon,Stanford,72,76,1,-4,2016-02-13
Texas A&M-Corpus Christi,Stephen F. Austin,58,70,1,-12,2016-02-13
Jacksonville State,Tennessee Tech,70,72,1,-2,2016-02-13
Appalachian State,Texas-Arlington,60,91,1,-31,2016-02-13
Jackson State,Texas Southern,60,76,1,-16,2016-02-13
Miami (OH),Toledo,49,93,1,-44,2016-02-13
William & Mary,Towson,82,99,1,-17,2016-02-13
Georgia State,Troy,53,54,1,-1,2016-02-13
Memphis,Tulane,87,94,1,-7,2016-02-13
Wright State,Valparaiso,61,59,0,2,2016-02-13
St. John's (NY),Villanova,63,73,1,-10,2016-02-13
Saint Louis,VCU,52,85,1,-33,2016-02-13
Portland State,Weber State,78,87,1,-9,2016-02-13
TCU,West Virginia,42,73,1,-31,2016-02-13
Samford,Western Carolina,71,76,1,-5,2016-02-13
Marshall,Western Kentucky,96,93,0,3,2016-02-13
Northern Iowa,Wichita State,53,50,0,3,2016-02-13
Citadel,Wofford,89,99,1,-10,2016-02-13
Cleveland State,Youngstown State,64,59,0,5,2016-02-13
Maine,Albany (NY),64,108,1,-44,2016-02-14
USC,Arizona,78,86,1,-8,2016-02-14
UCLA,Arizona State,78,65,0,13,2016-02-14
Syracuse,Boston College,75,61,0,14,2016-02-14
UMass,Duquesne,108,99,0,9,2016-02-14
Miami (FL),Florida State,67,65,0,2,2016-02-14
Bradley,Illinois State,60,75,1,-15,2016-02-14
Minnesota,Iowa,71,75,1,-4,2016-02-14
Evansville,Loyola (IL),74,73,0,1,2016-02-14
UMBC,UMass-Lowell,92,96,1,-4,2016-02-14
Indiana,Michigan State,69,88,1,-19,2016-02-14
Pitt,UNC,64,85,1,-21,2016-02-14
Niagara,Rider,59,77,1,-18,2016-02-14
Canisius,St. Peter's,57,61,1,-4,2016-02-14
New Hampshire,Stony Brook,58,59,1,-1,2016-02-14
South Florida,Temple,65,77,1,-12,2016-02-14
Washington State,Utah,47,88,1,-41,2016-02-14
Hartford,Vermont,81,92,1,-11,2016-02-14
Sam Houston State,Abilene Christian,84,71,0,13,2016-02-15
Arkansas-Pine Bluff,Alcorn State,60,79,1,-19,2016-02-15
Northwestern State,Central Arkansas,94,107,1,-13,2016-02-15
Delaware State,Coppin State,71,67,0,4,2016-02-15
Western Carolina,ETSU,77,83,1,-6,2016-02-15
Marist,Fairfield,73,76,1,-3,2016-02-15
Milwaukee,Green Bay,68,70,1,-2,2016-02-15
Morgan State,Hampton,79,87,1,-8,2016-02-15
Lamar,Houston Baptist,78,79,1,-1,2016-02-15
Quinnipiac,Iona,59,78,1,-19,2016-02-15
Oklahoma State,Kansas,67,94,1,-27,2016-02-15
Holy Cross,Lehigh,59,64,1,-5,2016-02-15
Southeastern Louisiana,McNeese State,79,76,0,3,2016-02-15
Manhattan,Monmouth,70,79,1,-9,2016-02-15
Texas A&M-Corpus Christi,New Orleans,65,57,0,8,2016-02-15
Bethune-Cookman,North Carolina A&T,83,77,0,6,2016-02-15
Florida A&M,North Carolina Central,74,79,1,-5,2016-02-15
Wofford,UNC Greensboro,61,65,1,-4,2016-02-15
Jackson State,Prairie View,80,66,0,14,2016-02-15
Mississippi Valley State,Southern,64,97,1,-33,2016-02-15
LIU-Brooklyn,St. Francis (NY),82,67,0,15,2016-02-15
Incarnate Word,Stephen F. Austin,46,84,1,-38,2016-02-15
Grambling,Texas Southern,72,79,1,-7,2016-02-15
NC State,Virginia,53,73,1,-20,2016-02-15
New Mexico State,Wichita State,41,71,1,-30,2016-02-15
Oakland,Wright State,89,73,0,16,2016-02-15
UNLV,Air Force,74,79,1,-5,2016-02-16
Buffalo,Akron,70,80,1,-10,2016-02-16
Iowa State,Baylor,91,100,1,-9,2016-02-16
Creighton,Butler,75,88,1,-13,2016-02-16
Allen,Campbell,66,110,1,-44,2016-02-16
Toledo,Central Michigan,69,77,1,-8,2016-02-16
Valparaiso,Cleveland State,66,43,0,23,2016-02-16
Richmond,Davidson,79,83,1,-4,2016-02-16
South Florida,East Carolina,69,52,0,17,2016-02-16
Florida,Georgia,57,53,0,4,2016-02-16
Maryland-Eastern Shore,Howard,74,77,1,-3,2016-02-16
Rutgers,Illinois,66,82,1,-16,2016-02-16
Western Michigan,Kent State,78,85,1,-7,2016-02-16
Ball State,Miami (OH),73,56,0,17,2016-02-16
Vanderbilt,Mississippi State,74,75,1,-1,2016-02-16
South Carolina,Missouri,67,72,1,-5,2016-02-16
St. Catharine,Morehead State,66,105,1,-39,2016-02-16
Bowling Green State,Northern Illinois,60,71,1,-11,2016-02-16
Detroit,Northern Kentucky,74,68,0,6,2016-02-16
Eastern Michigan,Ohio,64,86,1,-22,2016-02-16
Michigan,Ohio State,66,76,1,-10,2016-02-16
Wake Forest,Pitt,96,101,1,-5,2016-02-16
Northwestern,Purdue,61,71,1,-10,2016-02-16
Troy,South Alabama,61,54,0,7,2016-02-16
West Virginia,Texas,78,85,1,-7,2016-02-16
Ole Miss,Texas A&M,56,71,1,-15,2016-02-16
Kansas State,TCU,63,49,0,14,2016-02-16
Rhode Island,VCU,67,83,1,-16,2016-02-16
UIC,Youngstown State,91,92,1,-1,2016-02-16
Stony Brook,Albany (NY),70,82,1,-12,2016-02-17
Lafayette,American,59,60,1,-1,2016-02-17
Arizona State,Arizona,61,99,1,-38,2016-02-17
Auburn,Arkansas,90,86,0,4,2016-02-17
Holy Cross,Army,68,72,1,-4,2016-02-17
Colgate,Boston University,68,71,1,-3,2016-02-17
Loyola (MD),Bucknell,52,87,1,-35,2016-02-17
UC-Irvine,Cal State Fullerton,96,77,0,19,2016-02-17
Boston College,Clemson,54,65,1,-11,2016-02-17
Evansville,Drake,80,74,0,6,2016-02-17
George Washington,Duquesne,81,74,0,7,2016-02-17
Georgia Tech,Florida State,86,80,0,6,2016-02-17
UMass,Fordham,66,76,1,-10,2016-02-17
Saint Louis,George Mason,79,77,0,2,2016-02-17
Seton Hall,Georgetown,72,64,0,8,2016-02-17
UMBC,Hartford,65,88,1,-23,2016-02-17
Indiana State,Illinois State,50,78,1,-28,2016-02-17
Nebraska,Indiana,64,80,1,-16,2016-02-17
Omaha,IUPUI,76,88,1,-12,2016-02-17
St. Bonaventure,La Salle,64,71,1,-7,2016-02-17
Alabama,LSU,76,69,0,7,2016-02-17
Syracuse,Louisville,58,72,1,-14,2016-02-17
Northern Iowa,Loyola (IL),56,59,1,-3,2016-02-17
UCF,Memphis,56,73,1,-17,2016-02-17
Virginia Tech,Miami (FL),49,65,1,-16,2016-02-17
Lehigh,Navy,77,74,0,3,2016-02-17
UMass-Lowell,New Hampshire,69,80,1,-11,2016-02-17
Boise State,New Mexico,78,80,1,-2,2016-02-17
Duke,UNC,74,73,0,1,2016-02-17
Western Illinois,North Dakota State,54,63,1,-9,2016-02-17
Iowa,Penn State,75,79,1,-4,2016-02-17
Dayton,St. Joseph's,70,79,1,-9,2016-02-17
Manhattan,St. Peter's,69,70,1,-1,2016-02-17
Nevada,San Jose State,61,55,0,6,2016-02-17
York (NE),South Dakota,55,82,1,-27,2016-02-17
Colorado,USC,72,79,1,-7,2016-02-17
Bradley,Southern Illinois,59,71,1,-12,2016-02-17
DePaul,St. John's (NY),65,80,1,-15,2016-02-17
Villanova,Temple,83,67,0,16,2016-02-17
Oklahoma,Texas Tech,63,65,1,-2,2016-02-17
Houston,Tulane,82,69,0,13,2016-02-17
Colorado State,Utah State,59,72,1,-13,2016-02-17
Binghamton,Vermont,64,78,1,-14,2016-02-17
Fresno State,Wyoming,79,75,0,4,2016-02-17
Providence,Xavier,74,85,1,-11,2016-02-17
South Alabama,Appalachian State,75,71,0,4,2016-02-18
Sacred Heart,Bryant,74,57,0,17,2016-02-18
UC-Davis,Cal Poly,53,58,1,-5,2016-02-18
Hawaii,Cal State Northridge,69,63,0,6,2016-02-18
UCSB,UC-Riverside,65,55,0,10,2016-02-18
Fairfield,Canisius,74,71,0,3,2016-02-18
Mount St. Mary's,Central Connecticut,72,76,1,-4,2016-02-18
VMI,Chattanooga,59,85,1,-26,2016-02-18
ETSU,Citadel,67,51,0,16,2016-02-18
SMU,UConn,62,68,1,-6,2016-02-18
North Carolina Central,Coppin State,60,71,1,-11,2016-02-18
College of Charleston,Delaware,59,62,1,-3,2016-02-18
Elon,Drexel,81,76,0,5,2016-02-18
Belmont,Eastern Kentucky,86,78,0,8,2016-02-18
Wagner,Fairleigh Dickinson,94,74,0,20,2016-02-18
Lipscomb,Florida Gulf Coast,67,82,1,-15,2016-02-18
Charleston Southern,Gardner-Webb,76,84,1,-8,2016-02-18
Arkansas State,Georgia Southern,59,90,1,-31,2016-02-18
Little Rock,Georgia State,57,49,0,8,2016-02-18
Pacific,Gonzaga,68,90,1,-22,2016-02-18
UMKC,Grand Canyon,66,78,1,-12,2016-02-18
Towson,Hofstra,82,84,1,-2,2016-02-18
Abilene Christian,Houston Baptist,71,73,1,-2,2016-02-18
South Dakota State,Purdue-Fort Wayne,79,91,1,-12,2016-02-18
USC Upstate,Jacksonville,76,81,1,-5,2016-02-18
Northeastern,James Madison,95,94,0,1,2016-02-18
Tennessee,Kentucky,70,80,1,-10,2016-02-18
Radford,Liberty,69,67,0,2,2016-02-18
High Point,Longwood,88,80,0,8,2016-02-18
Santa Clara,Loyola Marymount,76,72,0,4,2016-02-18
Charlotte,Marshall,72,87,1,-15,2016-02-18
Western Carolina,Mercer,72,65,0,7,2016-02-18
Wisconsin,Michigan State,57,69,1,-12,2016-02-18
Maryland,Minnesota,63,68,1,-5,2016-02-18
Tennessee State,Morehead State,61,66,1,-5,2016-02-18
Cal State Bakersfield,New Mexico State,55,63,1,-8,2016-02-18
Marist,Niagara,72,76,1,-4,2016-02-18
NJIT,North Florida,71,107,1,-36,2016-02-18
Florida International,North Texas,75,77,1,-2,2016-02-18
Idaho State,Northern Arizona,68,81,1,-13,2016-02-18
San Francisco,Pepperdine,82,72,0,10,2016-02-18
Saint Mary's,Portland,74,72,0,2,2016-02-18
Idaho,Portland State,80,74,0,6,2016-02-18
UNC Asheville,Presbyterian,70,61,0,9,2016-02-18
St. Peter's,Quinnipiac,55,56,1,-1,2016-02-18
Florida Atlantic,Rice,85,90,1,-5,2016-02-18
LIU-Brooklyn,Robert Morris,67,74,1,-7,2016-02-18
Eastern Washington,Sacramento State,93,88,0,5,2016-02-18
St. Francis (NY),Saint Francis (PA),70,58,0,12,2016-02-18
UNC Greensboro,Samford,82,77,0,5,2016-02-18
BYU,San Diego,69,67,0,2,2016-02-18
SIU-Edwardsville,Southeast Missouri State,72,69,0,3,2016-02-18
Weber State,Southern Utah,87,83,0,4,2016-02-18
Kennesaw State,Stetson,92,82,0,10,2016-02-18
Eastern Illinois,UT-Martin,84,87,1,-3,2016-02-18
Louisiana,Texas-Arlington,83,84,1,-1,2016-02-18
Southern Miss,UTEP,73,78,1,-5,2016-02-18
Seattle,Texas-Rio Grande Valley,57,67,1,-10,2016-02-18
Louisiana Tech,UTSA,87,74,0,13,2016-02-18
Louisiana-Monroe,Texas State,76,57,0,19,2016-02-18
Cincinnati,Tulsa,68,70,1,-2,2016-02-18
Utah,UCLA,75,73,0,2,2016-02-18
Chicago State,Utah Valley,72,74,1,-2,2016-02-18
California,Washington,78,75,0,3,2016-02-18
Stanford,Washington State,72,56,0,16,2016-02-18
Old Dominion,Western Kentucky,59,56,0,3,2016-02-18
Missouri State,Wichita State,68,99,1,-31,2016-02-18
UNC Wilmington,William & Mary,69,87,1,-18,2016-02-18
Coastal Carolina,Winthrop,67,79,1,-12,2016-02-18
Northern Illinois,Ball State,59,63,1,-4,2016-02-19
Harvard,Columbia,76,90,1,-14,2016-02-19
Dartmouth,Cornell,78,66,0,12,2016-02-19
Detroit,UIC,83,72,0,11,2016-02-19
Akron,Kent State,76,85,1,-9,2016-02-19
Iona,Monmouth,83,67,0,16,2016-02-19
Denver,Oral Roberts,58,62,1,-4,2016-02-19
Brown,Penn,74,79,1,-5,2016-02-19
Yale,Princeton,63,75,1,-12,2016-02-19
Siena,Rider,84,64,0,20,2016-02-19
Oakland,Valparaiso,84,86,1,-2,2016-02-19
Richmond,VCU,74,87,1,-13,2016-02-19
New Mexico,Air Force,72,76,1,-4,2016-02-20
Mississippi State,Alabama,67,61,0,6,2016-02-20
Alcorn State,Alabama A&M,62,58,0,4,2016-02-20
Southern,Alabama State,68,77,1,-9,2016-02-20
Troy,Appalachian State,74,78,1,-4,2016-02-20
Missouri,Arkansas,72,84,1,-12,2016-02-20
Prairie View,Arkansas-Pine Bluff,57,55,0,2,2016-02-20
Ole Miss,Auburn,69,59,0,10,2016-02-20
Murray State,Austin Peay,76,60,0,16,2016-02-20
Tennessee Tech,Belmont,86,95,1,-9,2016-02-20
UMass-Lowell,Binghamton,77,81,1,-4,2016-02-20
Drake,Bradley,70,73,1,-3,2016-02-20
San Diego,BYU,33,91,1,-58,2016-02-20
Mount St. Mary's,Bryant,71,53,0,18,2016-02-20
Bowling Green State,Buffalo,74,88,1,-14,2016-02-20
Cal State Northridge,Cal Poly,75,71,0,4,2016-02-20
Hawaii,UC-Irvine,75,71,0,4,2016-02-20
UC-Davis,UCSB,55,62,1,-7,2016-02-20
Marist,Canisius,66,81,1,-15,2016-02-20
Wagner,Central Connecticut,83,57,0,26,2016-02-20
Campbell,Charleston Southern,74,72,0,2,2016-02-20
UNC Greensboro,Chattanooga,79,64,0,15,2016-02-20
UConn,Cincinnati,60,65,1,-5,2016-02-20
Western Carolina,Citadel,102,97,0,5,2016-02-20
UNC Wilmington,College of Charleston,59,55,0,4,2016-02-20
Wyoming,Colorado State,84,66,0,18,2016-02-20
Dartmouth,Columbia,54,73,1,-19,2016-02-20
Harvard,Cornell,76,74,0,2,2016-02-20
St. Joseph's,Davidson,93,99,1,-6,2016-02-20
St. Bonaventure,Dayton,79,72,0,7,2016-02-20
Norfolk State,Delaware State,64,67,1,-3,2016-02-20
Marquette,DePaul,73,60,0,13,2016-02-20
Toledo,Eastern Michigan,85,91,1,-6,2016-02-20
Southern Illinois,Evansville,71,83,1,-12,2016-02-20
Sacred Heart,Fairleigh Dickinson,91,86,0,5,2016-02-20
Bethune-Cookman,Florida A&M,55,54,0,1,2016-02-20
Kennesaw State,Florida Gulf Coast,63,68,1,-5,2016-02-20
Utah State,Fresno State,68,75,1,-7,2016-02-20
Longwood,Gardner-Webb,71,81,1,-10,2016-02-20
Xavier,Georgetown,88,70,0,18,2016-02-20
Little Rock,Georgia Southern,75,61,0,14,2016-02-20
Arkansas State,Georgia State,61,69,1,-8,2016-02-20
Notre Dame,Georgia Tech,62,63,1,-1,2016-02-20
Saint Mary's,Gonzaga,63,58,0,5,2016-02-20
Jackson State,Grambling,61,58,0,3,2016-02-20
Chicago State,Grand Canyon,52,67,1,-15,2016-02-20
Youngstown State,Green Bay,90,107,1,-17,2016-02-20
New Hampshire,Hartford,74,63,0,11,2016-02-20
Savannah State,Howard,66,56,0,10,2016-02-20
Purdue,Indiana,73,77,1,-4,2016-02-20
TCU,Iowa State,83,92,1,-9,2016-02-20
Omaha,Purdue-Fort Wayne,90,94,1,-4,2016-02-20
NJIT,Jacksonville,73,58,0,15,2016-02-20
Delaware,James Madison,50,75,1,-25,2016-02-20
Kansas,Kansas State,72,63,0,9,2016-02-20
Presbyterian,Liberty,79,73,0,6,2016-02-20
Cal State Fullerton,Long Beach State,57,70,1,-13,2016-02-20
Duke,Louisville,64,71,1,-7,2016-02-20
San Francisco,Loyola Marymount,87,100,1,-13,2016-02-20
Old Dominion,Marshall,65,82,1,-17,2016-02-20
Vermont,UMBC,99,54,0,45,2016-02-20
South Carolina State,Maryland-Eastern Shore,62,58,0,4,2016-02-20
Lamar,McNeese State,87,76,0,11,2016-02-20
ETSU,Mercer,77,74,0,3,2016-02-20
Cleveland State,Milwaukee,54,88,1,-34,2016-02-20
Texas Southern,Mississippi Valley State,98,67,0,31,2016-02-20
Montana State,Montana,78,87,1,-9,2016-02-20
North Carolina Central,Morgan State,73,59,0,14,2016-02-20
Army,Navy,80,78,0,2,2016-02-20
Ohio State,Nebraska,65,62,0,3,2016-02-20
Nevada,UNLV,91,102,1,-11,2016-02-20
Seattle,New Mexico State,57,70,1,-13,2016-02-20
Fairfield,Niagara,71,59,0,12,2016-02-20
Stephen F. Austin,Nicholls State,88,53,0,35,2016-02-20
Miami (FL),UNC,71,96,1,-25,2016-02-20
Clemson,NC State,74,77,1,-3,2016-02-20
Northern Colorado,North Dakota,73,74,1,-1,2016-02-20
IUPUI,North Dakota State,59,63,1,-4,2016-02-20
USC Upstate,North Florida,78,81,1,-3,2016-02-20
Florida Atlantic,North Texas,62,70,1,-8,2016-02-20
Weber State,Northern Arizona,77,74,0,3,2016-02-20
Illinois State,Northern Iowa,66,75,1,-9,2016-02-20
New Orleans,Northwestern State,102,99,0,3,2016-02-20
Miami (OH),Ohio,64,76,1,-12,2016-02-20
Texas Tech,Oklahoma State,71,61,0,10,2016-02-20
Oregon State,Oregon,81,91,1,-10,2016-02-20
Yale,Penn,79,58,0,21,2016-02-20
Santa Clara,Pepperdine,76,88,1,-12,2016-02-20
Pacific,Portland,67,80,1,-13,2016-02-20
Eastern Washington,Portland State,91,107,1,-16,2016-02-20
Brown,Princeton,66,77,1,-11,2016-02-20
High Point,Radford,75,72,0,3,2016-02-20
Duquesne,Rhode Island,74,77,1,-3,2016-02-20
Florida International,Rice,70,86,1,-16,2016-02-20
St. Francis (NY),Robert Morris,82,72,0,10,2016-02-20
Penn State,Rutgers,70,58,0,12,2016-02-20
Idaho,Sacramento State,65,68,1,-3,2016-02-20
LIU-Brooklyn,Saint Francis (PA),94,89,0,5,2016-02-20
Fordham,Saint Louis,68,76,1,-8,2016-02-20
Central Arkansas,Sam Houston State,75,105,1,-30,2016-02-20
VMI,Samford,67,73,1,-6,2016-02-20
Florida,South Carolina,69,73,1,-4,2016-02-20
Memphis,South Florida,71,80,1,-9,2016-02-20
Eastern Illinois,Southeast Missouri State,71,68,0,3,2016-02-20
Idaho State,Southern Utah,89,71,0,18,2016-02-20
Lipscomb,Stetson,77,74,0,3,2016-02-20
Pitt,Syracuse,66,52,0,14,2016-02-20
LSU,Tennessee,65,81,1,-16,2016-02-20
SIU-Edwardsville,UT-Martin,51,68,1,-17,2016-02-20
Jacksonville State,Tennessee State,46,61,1,-15,2016-02-20
Baylor,Texas,78,64,0,14,2016-02-20
Kentucky,Texas A&M,77,79,1,-2,2016-02-20
Incarnate Word,Texas A&M-Corpus Christi,69,90,1,-21,2016-02-20
Louisiana-Monroe,Texas-Arlington,64,61,0,3,2016-02-20
Louisiana Tech,UTEP,80,91,1,-11,2016-02-20
Cal State Bakersfield,Texas-Rio Grande Valley,70,57,0,13,2016-02-20
Southern Miss,UTSA,53,74,1,-21,2016-02-20
Louisiana,Texas State,57,61,1,-4,2016-02-20
Elon,Towson,56,67,1,-11,2016-02-20
Colorado,UCLA,53,77,1,-24,2016-02-20
UMKC,Utah Valley,70,79,1,-9,2016-02-20
Georgia,Vanderbilt,67,80,1,-13,2016-02-20
Butler,Villanova,67,77,1,-10,2016-02-20
Florida State,Virginia Tech,73,83,1,-10,2016-02-20
Stanford,Washington,53,64,1,-11,2016-02-20
Oklahoma,West Virginia,76,62,0,14,2016-02-20
South Dakota State,Western Illinois,87,67,0,20,2016-02-20
Charlotte,Western Kentucky,54,59,1,-5,2016-02-20
Central Michigan,Western Michigan,85,92,1,-7,2016-02-20
Drexel,William & Mary,74,69,0,5,2016-02-20
UNC Asheville,Winthrop,80,81,1,-1,2016-02-20
Furman,Wofford,73,77,1,-4,2016-02-20
Northern Kentucky,Wright State,64,67,1,-3,2016-02-20
Southeastern Louisiana,Abilene Christian,80,91,1,-11,2016-02-21
Boston University,Bucknell,59,80,1,-21,2016-02-21
Tulsa,UCF,75,67,0,8,2016-02-21
Loyola (MD),Colgate,90,93,1,-3,2016-02-21
La Salle,George Washington,50,90,1,-40,2016-02-21
Northeastern,Hofstra,60,65,1,-5,2016-02-21
American,Holy Cross,71,70,0,1,2016-02-21
Temple,Houston,69,66,0,3,2016-02-21
Oakland,UIC,74,63,0,11,2016-02-21
Wichita State,Indiana State,84,51,0,33,2016-02-21
Lafayette,Lehigh,61,73,1,-12,2016-02-21
Stony Brook,Maine,75,56,0,19,2016-02-21
Michigan,Maryland,82,86,1,-4,2016-02-21
George Mason,UMass,64,70,1,-6,2016-02-21
Alabama-Birmingham,Middle Tennessee,77,67,0,10,2016-02-21
Loyola (IL),Missouri State,75,62,0,13,2016-02-21
Manhattan,Quinnipiac,63,59,0,4,2016-02-21
Monmouth,St. Peter's,82,75,0,7,2016-02-21
San Diego State,San Jose State,78,56,0,22,2016-02-21
Denver,South Dakota,76,71,0,5,2016-02-21
Utah,USC,80,69,0,11,2016-02-21
East Carolina,SMU,63,74,1,-11,2016-02-21
Seton Hall,St. John's (NY),62,61,0,1,2016-02-21
Detroit,Valparaiso,74,90,1,-16,2016-02-21
Boston College,Wake Forest,48,74,1,-26,2016-02-21
California,Washington State,80,62,0,18,2016-02-21
Illinois,Wisconsin,60,69,1,-9,2016-02-21
Southern,Alabama A&M,66,78,1,-12,2016-02-22
Alcorn State,Alabama State,60,73,1,-13,2016-02-22
Texas Southern,Arkansas-Pine Bluff,54,52,0,2,2016-02-22
Hampton,Delaware State,82,72,0,10,2016-02-22
Cleveland State,Green Bay,61,78,1,-17,2016-02-22
Incarnate Word,Houston Baptist,97,91,0,6,2016-02-22
South Carolina State,Howard,71,63,0,8,2016-02-22
Texas,Kansas State,71,70,0,1,2016-02-22
Stephen F. Austin,Lamar,79,58,0,21,2016-02-22
Florida A&M,Maryland-Eastern Shore,81,80,0,1,2016-02-22
Central Arkansas,McNeese State,88,82,0,6,2016-02-22
Virginia,Miami (FL),61,64,1,-3,2016-02-22
Youngstown State,Milwaukee,51,87,1,-36,2016-02-22
Prairie View,Mississippi Valley State,63,61,0,2,2016-02-22
North Carolina A&T,Morgan State,51,72,1,-21,2016-02-22
Coppin State,Norfolk State,77,85,1,-8,2016-02-22
Nicholls State,Northwestern State,67,81,1,-14,2016-02-22
Iona,Siena,87,81,0,6,2016-02-22
Bethune-Cookman,Stetson,96,94,0,2,2016-02-22
Iowa State,West Virginia,87,97,1,-10,2016-02-22
LSU,Arkansas,65,85,1,-20,2016-02-23
Kansas,Baylor,66,60,0,6,2016-02-23
UNLV,Boise State,69,81,1,-12,2016-02-23
Virginia Tech,Boston College,71,56,0,15,2016-02-23
Army,Boston University,80,71,0,9,2016-02-23
Ohio,Bowling Green State,82,87,1,-5,2016-02-23
Evansville,Bradley,67,55,0,12,2016-02-23
Kent State,Buffalo,70,87,1,-17,2016-02-23
Northern Illinois,Central Michigan,64,76,1,-12,2016-02-23
New Mexico,Colorado State,69,86,1,-17,2016-02-23
Rhode Island,Davidson,54,65,1,-11,2016-02-23
Western Michigan,Eastern Michigan,62,73,1,-11,2016-02-23
Vanderbilt,Florida,87,74,0,13,2016-02-23
Georgia State,Georgia Southern,52,54,1,-2,2016-02-23
Clemson,Georgia Tech,73,75,1,-2,2016-02-23
Alabama,Kentucky,53,78,1,-25,2016-02-23
St. Peter's,Manhattan,61,40,0,21,2016-02-23
Rider,Marist,58,71,1,-13,2016-02-23
Akron,Miami (OH),64,77,1,-13,2016-02-23
Rutgers,Minnesota,61,83,1,-22,2016-02-23
Missouri,Ole Miss,76,85,1,-9,2016-02-23
Michigan State,Ohio State,81,62,0,19,2016-02-23
Dayton,Saint Louis,52,49,0,3,2016-02-23
Allen,Savannah State,72,83,1,-11,2016-02-23
Abilene Christian,Texas A&M-Corpus Christi,59,65,1,-6,2016-02-23
TCU,Texas Tech,79,83,1,-4,2016-02-23
Ball State,Toledo,67,77,1,-10,2016-02-23
Temple,Tulsa,55,74,1,-19,2016-02-23
Navy,American,65,72,1,-7,2016-02-24
Georgia,Auburn,81,84,1,-3,2016-02-24
Long Beach State,UC-Irvine,67,90,1,-23,2016-02-24
Houston,UCF,88,61,0,27,2016-02-24
Lehigh,Colgate,71,54,0,17,2016-02-24
Arizona,Colorado,72,75,1,-3,2016-02-24
Marquette,Creighton,66,61,0,5,2016-02-24
Siena,Fairfield,69,76,1,-7,2016-02-24
Air Force,Fresno State,63,64,1,-1,2016-02-24
VCU,George Mason,69,76,1,-7,2016-02-24
Florida A&M,Howard,53,63,1,-10,2016-02-24
Southern Illinois,Illinois State,50,73,1,-23,2016-02-24
Wisconsin,Iowa,67,59,0,8,2016-02-24
Fordham,La Salle,56,53,0,3,2016-02-24
Bucknell,Lafayette,86,83,0,3,2016-02-24
Wichita State,Loyola (IL),76,54,0,22,2016-02-24
Holy Cross,Loyola (MD),63,78,1,-15,2016-02-24
Hartford,Maine,82,74,0,8,2016-02-24
Binghamton,UMBC,79,80,1,-1,2016-02-24
St. Joseph's,UMass,74,57,0,17,2016-02-24
Albany (NY),UMass-Lowell,86,61,0,25,2016-02-24
Northwestern,Michigan,63,72,1,-9,2016-02-24
Drake,Missouri State,52,61,1,-9,2016-02-24
Norfolk State,Morgan State,72,89,1,-17,2016-02-24
Utah State,Nevada,68,73,1,-5,2016-02-24
UNC,NC State,80,68,0,12,2016-02-24
Indiana State,Northern Iowa,44,66,1,-22,2016-02-24
Oklahoma State,Oklahoma,49,71,1,-22,2016-02-24
Washington State,Oregon,62,76,1,-14,2016-02-24
Washington,Oregon State,81,82,1,-1,2016-02-24
Louisville,Pitt,67,60,0,7,2016-02-24
George Washington,Richmond,73,61,0,12,2016-02-24
