Road,Home,Road_score,Home_score,Home_w,margin,Date
East Carolina,South Florida,67,65,0,2,2018-01-03
Maine,Stony Brook,70,71,1,-1,2018-01-03
UConn,Tulsa,88,90,1,-2,2018-01-03
Syracuse,Wake Forest,67,73,1,-6,2018-01-03
McNeese State,Abilene Christian,74,79,1,-5,2018-01-03
Valparaiso,Bradley,71,80,1,-9,2018-01-03
St. John's (NY),Creighton,71,78,1,-7,2018-01-03
St. Bonaventure,Dayton,72,82,1,-10,2018-01-03
Illinois State,Drake,62,87,1,-25,2018-01-03
Howard,Florida A&M,76,84,1,-8,2018-01-03
Alabama State,Grambling,74,66,0,8,2018-01-03
Alabama A&M,Jackson State,56,59,1,-3,2018-01-03
Kentucky,LSU,74,71,0,3,2018-01-03
Indiana State,Loyola (IL),61,57,0,4,2018-01-03
Lamar,New Orleans,62,72,1,-10,2018-01-03
Coppin State,Norfolk State,67,75,1,-8,2018-01-03
South Dakota State,North Dakota State,87,80,0,7,2018-01-03
Southern,Prairie View,74,78,1,-4,2018-01-03
Western Illinois,South Dakota,50,62,1,-12,2018-01-03
Evansville,Southern Illinois,63,65,1,-2,2018-01-03
Nicholls State,Stephen F. Austin,64,81,1,-17,2018-01-03
Northwestern State,Texas A&M-Corpus Christi,65,67,1,-2,2018-01-03
Alcorn State,Texas Southern,70,85,1,-15,2018-01-03
New Mexico,Boise State,62,90,1,-28,2018-01-03
Miami (FL),Georgia Tech,54,64,1,-10,2018-01-03
Illinois,Minnesota,67,77,1,-10,2018-01-03
NC State,Notre Dame,58,88,1,-30,2018-01-03
Oklahoma State,Oklahoma,89,109,1,-20,2018-01-03
Missouri,South Carolina,79,68,0,11,2018-01-03
Fresno State,Utah State,79,81,1,-2,2018-01-03
Virginia,Virginia Tech,78,52,0,26,2018-01-03
UC-Riverside,Cal State Fullerton,65,68,1,-3,2018-01-03
Wyoming,Nevada,83,92,1,-9,2018-01-03
UNLV,San Jose State,82,76,0,6,2018-01-03
Eastern Illinois,Morehead State,61,52,0,9,2018-01-04
UT-Martin,Austin Peay,69,75,1,-6,2018-01-04
Western Carolina,Chattanooga,75,63,0,12,2018-01-04
Green Bay,Cleveland State,79,80,1,-1,2018-01-04
Central Connecticut,Fairleigh Dickinson,77,81,1,-4,2018-01-04
Alabama-Birmingham,Florida Atlantic,75,44,0,31,2018-01-04
Middle Tennessee,Florida International,71,66,0,5,2018-01-04
Citadel,Furman,67,107,1,-40,2018-01-04
Arkansas State,Georgia Southern,49,80,1,-31,2018-01-04
Little Rock,Georgia State,64,73,1,-9,2018-01-04
Ohio State,Iowa,92,81,0,11,2018-01-04
UIC,IUPUI,70,65,0,5,2018-01-04
UTSA,Louisiana Tech,78,76,0,2,2018-01-04
Vermont,UMass-Lowell,88,77,0,11,2018-01-04
Bryant,Mount St. Mary's,80,96,1,-16,2018-01-04
St. Francis (NY),Robert Morris,79,80,1,-1,2018-01-04
LIU-Brooklyn,Saint Francis (PA),68,85,1,-17,2018-01-04
Sacred Heart,Wagner,63,69,1,-6,2018-01-04
Houston,Wichita State,63,81,1,-18,2018-01-04
VMI,Wofford,53,92,1,-39,2018-01-04
Tennessee Tech,Belmont,67,80,1,-13,2018-01-04
Arizona State,Colorado,81,90,1,-9,2018-01-04
SIU-Edwardsville,Eastern Kentucky,85,82,0,3,2018-01-04
Appalachian State,Louisiana,45,78,1,-33,2018-01-04
Coastal Carolina,Louisiana-Monroe,72,82,1,-10,2018-01-04
Maryland,Michigan State,61,91,1,-30,2018-01-04
Southeast Missouri State,Murray State,73,89,1,-16,2018-01-04
Charlotte,North Texas,70,68,0,2,2018-01-04
Purdue-Fort Wayne,Oral Roberts,60,76,1,-16,2018-01-04
Old Dominion,Rice,82,75,0,7,2018-01-04
ETSU,Samford,90,72,0,18,2018-01-04
UTEP,Southern Miss,75,85,1,-10,2018-01-04
Jacksonville State,Tennessee State,60,67,1,-7,2018-01-04
Troy,Texas-Arlington,76,86,1,-10,2018-01-04
South Alabama,Texas State,69,72,1,-3,2018-01-04
Milwaukee,Youngstown State,63,72,1,-9,2018-01-04
Portland State,Eastern Washington,74,81,1,-7,2018-01-04
Southern Utah,Idaho State,78,93,1,-15,2018-01-04
Northern Iowa,Missouri State,55,62,1,-7,2018-01-04
North Dakota,Montana,79,109,1,-30,2018-01-04
Northern Colorado,Montana State,64,76,1,-12,2018-01-04
Cincinnati,Temple,55,53,0,2,2018-01-04
SMU,Tulane,70,73,1,-3,2018-01-04
Arizona,Utah,94,82,0,12,2018-01-04
Northern Arizona,Weber State,55,95,1,-40,2018-01-04
UCSB,Cal Poly,79,80,1,-1,2018-01-04
USC,California,80,62,0,18,2018-01-04
UC-Irvine,UC-Davis,53,64,1,-11,2018-01-04
Sacramento State,Idaho,68,69,1,-1,2018-01-04
Hawaii,Long Beach State,81,89,1,-8,2018-01-04
Santa Clara,Loyola Marymount,65,49,0,16,2018-01-04
San Diego,Portland,81,74,0,7,2018-01-04
Pacific,Saint Mary's,56,74,1,-18,2018-01-04
UCLA,Stanford,99,107,1,-8,2018-01-04
Gonzaga,Pepperdine,89,59,0,30,2018-01-04
BYU,San Francisco,69,59,0,10,2018-01-04
Central Pennsylvania College,Cornell,69,93,1,-24,2018-01-05
Holy Cross,Lehigh,77,83,1,-6,2018-01-05
Akron,Toledo,65,67,1,-2,2018-01-05
Bucknell,Army,83,66,0,17,2018-01-05
Lafayette,Colgate,71,68,0,3,2018-01-05
William & Mary,Delaware,90,65,0,25,2018-01-05
College of Charleston,Drexel,82,87,1,-5,2018-01-05
James Madison,Hofstra,81,87,1,-6,2018-01-05
St. Peter's,Iona,69,73,1,-4,2018-01-05
Boston University,Loyola (MD),65,68,1,-3,2018-01-05
Manhattan,Monmouth,66,77,1,-11,2018-01-05
American,Navy,64,70,1,-6,2018-01-05
Elon,Northeastern,60,72,1,-12,2018-01-05
Fairfield,Rider,77,96,1,-19,2018-01-05
Wisconsin,Rutgers,60,64,1,-4,2018-01-05
Niagara,Siena,84,76,0,8,2018-01-05
UNC Wilmington,Towson,71,89,1,-18,2018-01-05
Northwestern,Penn State,63,78,1,-15,2018-01-05
Canisius,Quinnipiac,82,74,0,8,2018-01-05
Wright State,Detroit,80,73,0,7,2018-01-05
Northern Kentucky,Oakland,87,83,0,4,2018-01-05
Oregon,Oregon State,64,76,1,-12,2018-01-05
Louisville,Clemson,69,74,1,-5,2018-01-06
East Carolina,UConn,65,70,1,-5,2018-01-06
UMass,Dayton,62,60,0,2,2018-01-06
Bowling Green State,Eastern Michigan,75,71,0,4,2018-01-06
Creighton,Georgetown,90,66,0,24,2018-01-06
Alabama,Georgia,46,65,1,-19,2018-01-06
Illinois,Michigan,69,79,1,-10,2018-01-06
Xavier,Providence,72,81,1,-9,2018-01-06
Pitt,Virginia Tech,67,81,1,-14,2018-01-06
Maine,Binghamton,76,73,0,3,2018-01-06
Florida,Missouri,77,75,0,2,2018-01-06
Albany (NY),New Hampshire,61,64,1,-3,2018-01-06
Bryant,Sacred Heart,79,74,0,5,2018-01-06
UNC,Virginia,49,61,1,-12,2018-01-06
UNC Greensboro,VMI,63,61,0,2,2018-01-06
Nevada,Air Force,86,75,0,11,2018-01-06
Buffalo,Ball State,83,63,0,20,2018-01-06
Texas,Baylor,60,69,1,-9,2018-01-06
Seton Hall,Butler,90,87,0,3,2018-01-06
Winthrop,Campbell,77,88,1,-11,2018-01-06
Arizona,Colorado,77,80,1,-3,2018-01-06
Sarah Lawrence,Columbia,42,87,1,-45,2018-01-06
Arkansas State,Georgia State,75,79,1,-4,2018-01-06
Dartmouth,Harvard,51,61,1,-10,2018-01-06
Drake,Indiana State,75,72,0,3,2018-01-06
VCU,La Salle,80,74,0,6,2018-01-06
Gardner-Webb,Longwood,73,79,1,-6,2018-01-06
Nebraska,Purdue,62,74,1,-12,2018-01-06
North Dakota State,South Dakota,84,79,0,5,2018-01-06
DePaul,St. John's (NY),91,74,0,17,2018-01-06
LSU,Texas A&M,69,68,0,1,2018-01-06
New Mexico State,Chicago State,97,60,0,37,2018-01-06
Milwaukee,Cleveland State,67,63,0,4,2018-01-06
Purdue-Fort Wayne,Denver,82,63,0,19,2018-01-06
Duquesne,Fordham,64,41,0,23,2018-01-06
Appalachian State,Louisiana-Monroe,79,73,0,6,2018-01-06
Western Michigan,Miami (OH),67,62,0,5,2018-01-06
Northern Illinois,Ohio,68,78,1,-10,2018-01-06
Charlotte,Rice,64,73,1,-9,2018-01-06
Notre Dame,Syracuse,51,49,0,2,2018-01-06
Wake Forest,Boston College,71,77,1,-6,2018-01-06
Savannah State,Coppin State,80,71,0,9,2018-01-06
Eastern Illinois,Eastern Kentucky,54,53,0,1,2018-01-06
Bradley,Evansville,44,68,1,-24,2018-01-06
Mercer,Furman,71,74,1,-3,2018-01-06
Rhode Island,George Washington,81,60,0,21,2018-01-06
Bethune-Cookman,Howard,92,87,0,5,2018-01-06
Sam Houston State,Incarnate Word,85,74,0,11,2018-01-06
Lipscomb,Kennesaw State,86,71,0,15,2018-01-06
Presbyterian,Liberty,48,60,1,-12,2018-01-06
Hampton,Maryland-Eastern Shore,83,92,1,-9,2018-01-06
New Orleans,McNeese State,82,75,0,7,2018-01-06
Tulsa,Memphis,67,76,1,-9,2018-01-06
Mississippi State,Ole Miss,58,64,1,-6,2018-01-06
North Dakota,Montana State,68,79,1,-11,2018-01-06
SIU-Edwardsville,Morehead State,70,65,0,5,2018-01-06
Florida A&M,Morgan State,68,87,1,-19,2018-01-06
Central Connecticut,Mount St. Mary's,51,78,1,-27,2018-01-06
USC Upstate,NJIT,87,98,1,-11,2018-01-06
Stephen F. Austin,Northwestern State,64,56,0,8,2018-01-06
Iowa State,Oklahoma State,87,96,1,-9,2018-01-06
Princeton,Penn,70,76,1,-6,2018-01-06
San Francisco,Pepperdine,80,67,0,13,2018-01-06
UNC Asheville,Radford,70,90,1,-20,2018-01-06
LIU-Brooklyn,Robert Morris,79,88,1,-9,2018-01-06
St. Francis (NY),Saint Francis (PA),87,91,1,-4,2018-01-06
Kansas State,Texas Tech,58,74,1,-16,2018-01-06
Southern Illinois,Valparaiso,72,83,1,-11,2018-01-06
Fairleigh Dickinson,Wagner,65,73,1,-8,2018-01-06
Washington,Washington State,70,65,0,5,2018-01-06
Southeastern Louisiana,Abilene Christian,72,70,0,2,2018-01-06
ETSU,Chattanooga,85,66,0,19,2018-01-06
Fresno State,Colorado State,82,79,0,3,2018-01-06
Sacramento State,Eastern Washington,67,82,1,-15,2018-01-06
Middle Tennessee,Florida Atlantic,61,57,0,4,2018-01-06
Little Rock,Georgia Southern,69,72,1,-3,2018-01-06
Central Arkansas,Lamar,100,91,0,9,2018-01-06
Indiana,Minnesota,75,71,0,4,2018-01-06
UTSA,Southern Miss,83,93,1,-10,2018-01-06
Tennessee Tech,Tennessee State,87,81,0,6,2018-01-06
South Alabama,Texas-Arlington,67,91,1,-24,2018-01-06
Troy,Texas State,56,57,1,-1,2018-01-06
Mississippi Valley State,Alabama State,46,63,1,-17,2018-01-06
Jackson State,Alcorn State,60,55,0,5,2018-01-06
Arkansas,Auburn,77,88,1,-11,2018-01-06
Jacksonville State,Belmont,64,60,0,4,2018-01-06
UCLA,California,107,84,0,23,2018-01-06
Old Dominion,North Texas,63,60,0,3,2018-01-06
Vanderbilt,South Carolina,60,71,1,-11,2018-01-06
Grambling,Southern,69,80,1,-11,2018-01-06
Arkansas-Pine Bluff,Alabama A&M,69,62,0,7,2018-01-06
South Carolina State,Delaware State,63,60,0,3,2018-01-06
Stetson,Florida Gulf Coast,52,90,1,-38,2018-01-06
Alabama-Birmingham,Florida International,75,64,0,11,2018-01-06
Yale,Georgia Tech,60,74,1,-14,2018-01-06
Stony Brook,Hartford,63,61,0,2,2018-01-06
Charleston Southern,High Point,59,80,1,-21,2018-01-06
Central Michigan,Kent State,69,85,1,-16,2018-01-06
UTEP,Louisiana Tech,88,97,1,-9,2018-01-06
Western Kentucky,Marshall,112,87,0,25,2018-01-06
Jacksonville,North Florida,90,86,0,4,2018-01-06
UMBC,Vermont,56,71,1,-15,2018-01-06
Oklahoma,West Virginia,76,89,1,-13,2018-01-06
Citadel,Wofford,92,109,1,-17,2018-01-06
Green Bay,Youngstown State,74,85,1,-11,2018-01-06
Southeast Missouri State,Austin Peay,71,76,1,-5,2018-01-06
Nicholls State,Houston Baptist,72,71,0,1,2018-01-06
Coastal Carolina,Louisiana,64,81,1,-17,2018-01-06
Texas-Rio Grande Valley,UMKC,73,61,0,12,2018-01-06
UT-Martin,Murray State,68,82,1,-14,2018-01-06
South Dakota State,Omaha,101,88,0,13,2018-01-06
Duke,NC State,85,96,1,-11,2018-01-06
Western Illinois,Oral Roberts,66,81,1,-15,2018-01-06
St. Bonaventure,St. Joseph's,78,85,1,-7,2018-01-06
Richmond,Saint Louis,62,69,1,-7,2018-01-06
Western Carolina,Samford,71,85,1,-14,2018-01-06
Prairie View,Texas Southern,94,100,1,-6,2018-01-06
Marquette,Villanova,90,100,1,-10,2018-01-06
Boise State,Wyoming,78,79,1,-1,2018-01-06
Northern Arizona,Idaho State,60,64,1,-4,2018-01-06
Northern Colorado,Montana,80,89,1,-9,2018-01-06
San Jose State,New Mexico,47,80,1,-33,2018-01-06
Kentucky,Tennessee,65,76,1,-11,2018-01-06
Kansas,TCU,88,84,0,4,2018-01-06
Cal State Bakersfield,Utah Valley,42,75,1,-33,2018-01-06
Southern Utah,Weber State,76,92,1,-16,2018-01-06
Cal State Fullerton,Cal Poly,101,97,0,4,2018-01-06
Hawaii,Cal State Northridge,65,46,0,19,2018-01-06
Long Beach State,UC-Irvine,73,86,1,-13,2018-01-06
Portland State,Idaho,73,72,0,1,2018-01-06
Gonzaga,Loyola Marymount,85,66,0,19,2018-01-06
Utah State,UNLV,85,78,0,7,2018-01-06
BYU,Pacific,66,67,1,-1,2018-01-06
Portland,Santa Clara,68,70,1,-2,2018-01-06
Grand Canyon,Seattle,73,57,0,16,2018-01-06
UC-Riverside,UCSB,57,65,1,-8,2018-01-06
San Diego,Saint Mary's,63,70,1,-7,2018-01-06
Temple,UCF,39,60,1,-21,2018-01-07
Davidson,George Mason,86,59,0,27,2018-01-07
Fairfield,Iona,65,84,1,-19,2018-01-07
UNC Wilmington,Delaware,76,96,1,-20,2018-01-07
Northern Kentucky,Detroit,56,54,0,2,2018-01-07
Missouri State,Illinois State,68,72,1,-4,2018-01-07
Niagara,Marist,86,70,0,16,2018-01-07
James Madison,Northeastern,67,80,1,-13,2018-01-07
Quinnipiac,St. Peter's,58,84,1,-26,2018-01-07
College of Charleston,Towson,62,73,1,-11,2018-01-07
Wright State,Oakland,86,81,0,5,2018-01-07
Canisius,Siena,62,65,1,-3,2018-01-07
William & Mary,Drexel,85,63,0,22,2018-01-07
Elon,Hofstra,89,76,0,13,2018-01-07
Loyola (IL),Northern Iowa,56,50,0,6,2018-01-07
Michigan State,Ohio State,64,80,1,-16,2018-01-07
South Florida,Wichita State,57,95,1,-38,2018-01-07
SMU,Cincinnati,56,76,1,-20,2018-01-07
Rider,Manhattan,82,76,0,6,2018-01-07
Florida State,Miami (FL),74,80,1,-6,2018-01-07
Iowa,Maryland,73,91,1,-18,2018-01-07
Arizona State,Utah,80,77,0,3,2018-01-07
USC,Stanford,76,77,1,-1,2018-01-07
Navy,Colgate,62,70,1,-8,2018-01-08
Arkansas-Pine Bluff,Alabama State,94,68,0,26,2018-01-08
Army,American,58,54,0,4,2018-01-08
Lehigh,Boston University,81,92,1,-11,2018-01-08
Florida A&M,Coppin State,78,79,1,-1,2018-01-08
North Carolina A&T,Delaware State,76,66,0,10,2018-01-08
Loyola (MD),Holy Cross,57,64,1,-7,2018-01-08
Bucknell,Lafayette,80,75,0,5,2018-01-08
Bethune-Cookman,Maryland-Eastern Shore,89,84,0,5,2018-01-08
Savannah State,Morgan State,88,89,1,-1,2018-01-08
Norfolk State,North Carolina Central,63,64,1,-1,2018-01-08
Mississippi Valley State,Alabama A&M,55,65,1,-10,2018-01-08
Grambling,Alcorn State,72,61,0,11,2018-01-08
Jackson State,Southern,65,61,0,4,2018-01-08
Penn State,Indiana,70,74,1,-4,2018-01-09
Georgetown,St. John's (NY),69,66,0,3,2018-01-09
Buffalo,Akron,87,65,0,22,2018-01-09
South Carolina,Alabama,62,76,1,-14,2018-01-09
Northern Illinois,Bowling Green State,57,66,1,-9,2018-01-09
Radford,Charleston Southern,64,61,0,3,2018-01-09
Central Michigan,Eastern Michigan,74,79,1,-5,2018-01-09
High Point,Gardner-Webb,45,62,1,-17,2018-01-09
Texas A&M,Kentucky,73,74,1,-1,2018-01-09
Tulane,Memphis,89,96,1,-7,2018-01-09
Kent State,Miami (OH),69,80,1,-11,2018-01-09
Longwood,UNC Asheville,80,90,1,-10,2018-01-09
Ball State,Ohio,75,68,0,7,2018-01-09
Texas Tech,Oklahoma,65,75,1,-10,2018-01-09
Campbell,Presbyterian,83,79,0,4,2018-01-09
Dayton,Richmond,87,81,0,6,2018-01-09
Rhode Island,Saint Louis,72,65,0,7,2018-01-09
Western Michigan,Toledo,61,84,1,-23,2018-01-09
Baylor,West Virginia,54,57,1,-3,2018-01-09
Liberty,Winthrop,73,70,0,3,2018-01-09
Southern Illinois,Bradley,62,68,1,-6,2018-01-09
Butler,Creighton,74,85,1,-11,2018-01-09
Wisconsin,Nebraska,59,63,1,-4,2018-01-09
Boston College,UNC,66,96,1,-30,2018-01-09
Trinity Baptist,South Alabama,34,99,1,-65,2018-01-09
Syracuse,Virginia,61,68,1,-7,2018-01-09
Duquesne,VCU,67,78,1,-11,2018-01-09
Ole Miss,Auburn,70,85,1,-15,2018-01-09
Iowa State,Kansas,78,83,1,-5,2018-01-09
Seton Hall,Marquette,64,84,1,-20,2018-01-09
Purdue,Michigan,70,69,0,1,2018-01-09
Tennessee,Vanderbilt,92,84,0,8,2018-01-09
Boise State,Fresno State,70,64,0,6,2018-01-09
San Jose State,San Diego State,49,85,1,-36,2018-01-09
Stony Brook,Albany (NY),65,78,1,-13,2018-01-10
Furman,Chattanooga,73,55,0,18,2018-01-10
UCF,UConn,53,62,1,-9,2018-01-10
Vermont,Dartmouth,91,78,0,13,2018-01-10
George Washington,Davidson,45,72,1,-27,2018-01-10
Cleveland State,Detroit,84,85,1,-1,2018-01-10
Mississippi State,Florida,54,71,1,-17,2018-01-10
St. Joseph's,George Mason,79,81,1,-2,2018-01-10
Notre Dame,Georgia Tech,53,60,1,-7,2018-01-10
UMass-Lowell,Hartford,73,84,1,-11,2018-01-10
Northern Iowa,Indiana State,67,69,1,-2,2018-01-10
Milwaukee,IUPUI,71,72,1,-1,2018-01-10
UMBC,Maine,72,67,0,5,2018-01-10
La Salle,UMass,79,86,1,-7,2018-01-10
Rutgers,Michigan State,72,76,1,-4,2018-01-10
Binghamton,New Hampshire,67,71,1,-4,2018-01-10
Youngstown State,Oakland,82,95,1,-13,2018-01-10
Duke,Pitt,87,52,0,35,2018-01-10
Marist,Quinnipiac,79,80,1,-1,2018-01-10
Fordham,St. Bonaventure,61,77,1,-16,2018-01-10
Virginia Tech,Wake Forest,83,75,0,8,2018-01-10
Mercer,Western Carolina,56,58,1,-2,2018-01-10
Harvard,Wofford,62,63,1,-1,2018-01-10
Incarnate Word,Central Arkansas,76,92,1,-16,2018-01-10
Missouri State,Evansville,55,64,1,-9,2018-01-10
Abilene Christian,Houston Baptist,82,74,0,8,2018-01-10
Green Bay,UIC,73,84,1,-11,2018-01-10
Loyola (IL),Illinois State,68,61,0,7,2018-01-10
Oklahoma State,Kansas State,82,86,1,-4,2018-01-10
Southeastern Louisiana,Lamar,63,58,0,5,2018-01-10
McNeese State,Nicholls State,80,85,1,-5,2018-01-10
New Orleans,Stephen F. Austin,68,78,1,-10,2018-01-10
Sam Houston State,Texas A&M-Corpus Christi,82,50,0,32,2018-01-10
Drake,Valparaiso,60,77,1,-17,2018-01-10
Xavier,Villanova,65,89,1,-24,2018-01-10
LSU,Arkansas,75,54,0,21,2018-01-10
Louisville,Florida State,73,69,0,4,2018-01-10
Georgia,Missouri,56,68,1,-12,2018-01-10
Wyoming,New Mexico,66,75,1,-9,2018-01-10
Minnesota,Northwestern,60,83,1,-23,2018-01-10
Temple,SMU,66,64,0,2,2018-01-10
TCU,Texas,98,99,1,-1,2018-01-10
Colorado State,Utah State,84,75,0,9,2018-01-10
UNLV,Air Force,81,76,0,5,2018-01-10
Cal State Northridge,Long Beach State,70,80,1,-10,2018-01-10
Colorado,USC,58,70,1,-12,2018-01-10
Cal Poly,Hawaii,45,57,1,-12,2018-01-10
Lafayette,Army,71,81,1,-10,2018-01-11
Samford,Citadel,107,91,0,16,2018-01-11
Loyola (MD),American,65,76,1,-11,2018-01-11
Georgia State,Appalachian State,71,58,0,13,2018-01-11
Colgate,Boston University,58,72,1,-14,2018-01-11
Wagner,Bryant,71,62,0,9,2018-01-11
Lehigh,Bucknell,65,78,1,-13,2018-01-11
Marshall,Charlotte,91,83,0,8,2018-01-11
Georgia Southern,Coastal Carolina,77,66,0,11,2018-01-11
Northeastern,College of Charleston,66,82,1,-16,2018-01-11
Drexel,Delaware,66,72,1,-6,2018-01-11
UNC Greensboro,ETSU,58,68,1,-10,2018-01-11
Tennessee State,Eastern Illinois,69,65,0,4,2018-01-11
UNC Wilmington,Elon,80,78,0,2,2018-01-11
Manhattan,Fairfield,59,53,0,6,2018-01-11
LIU-Brooklyn,Fairleigh Dickinson,90,85,0,5,2018-01-11
USC Upstate,Florida Gulf Coast,58,75,1,-17,2018-01-11
Tulsa,Houston,71,104,1,-33,2018-01-11
Siena,Iona,69,71,1,-2,2018-01-11
South Dakota,Purdue-Fort Wayne,68,58,0,10,2018-01-11
Kennesaw State,Jacksonville,58,65,1,-7,2018-01-11
Sacred Heart,Mount St. Mary's,75,81,1,-6,2018-01-11
Holy Cross,Navy,56,61,1,-5,2018-01-11
Lipscomb,North Florida,96,102,1,-6,2018-01-11
Wright State,Northern Kentucky,84,81,0,3,2018-01-11
Maryland,Ohio State,69,91,1,-22,2018-01-11
Saint Francis (PA),Robert Morris,89,80,0,9,2018-01-11
Central Connecticut,St. Francis (NY),60,77,1,-17,2018-01-11
NJIT,Stetson,67,80,1,-13,2018-01-11
Hofstra,Towson,76,73,0,3,2018-01-11
James Madison,William & Mary,82,89,1,-7,2018-01-11
Southern Miss,Alabama-Birmingham,75,86,1,-11,2018-01-11
Texas-Arlington,Little Rock,65,77,1,-12,2018-01-11
Texas State,Arkansas State,73,67,0,6,2018-01-11
Iowa,Illinois,104,97,0,7,2018-01-11
Murray State,Jacksonville State,71,76,1,-5,2018-01-11
Idaho State,North Dakota,58,81,1,-23,2018-01-11
Denver,North Dakota State,67,61,0,6,2018-01-11
Western Kentucky,Old Dominion,75,68,0,7,2018-01-11
Oral Roberts,South Dakota State,75,78,1,-3,2018-01-11
Morehead State,Southeast Missouri State,75,78,1,-3,2018-01-11
Belmont,SIU-Edwardsville,76,61,0,15,2018-01-11
Eastern Kentucky,UT-Martin,78,70,0,8,2018-01-11
Austin Peay,Tennessee Tech,74,86,1,-12,2018-01-11
Florida International,UTSA,79,76,0,3,2018-01-11
Omaha,Western Illinois,87,66,0,21,2018-01-11
Oregon State,Arizona,53,62,1,-9,2018-01-11
Pepperdine,BYU,63,83,1,-20,2018-01-11
Wichita State,East Carolina,95,60,0,35,2018-01-11
Portland,Gonzaga,57,103,1,-46,2018-01-11
New Mexico State,Grand Canyon,70,59,0,11,2018-01-11
Louisiana Tech,Middle Tennessee,57,72,1,-15,2018-01-11
Clemson,NC State,77,78,1,-1,2018-01-11
Weber State,Northern Colorado,78,74,0,4,2018-01-11
Florida Atlantic,UTEP,73,66,0,7,2018-01-11
UMKC,Utah Valley,59,95,1,-36,2018-01-11
Stanford,Washington State,79,70,0,9,2018-01-11
Oregon,Arizona State,76,72,0,4,2018-01-11
Texas-Rio Grande Valley,Cal State Bakersfield,87,74,0,13,2018-01-11
Cal State Fullerton,UC-Irvine,67,64,0,3,2018-01-11
UC-Davis,UC-Riverside,75,65,0,10,2018-01-11
San Francisco,Loyola Marymount,65,67,1,-2,2018-01-11
San Diego,Pacific,70,74,1,-4,2018-01-11
Montana,Sacramento State,78,66,0,12,2018-01-11
Chicago State,Seattle,64,67,1,-3,2018-01-11
Montana State,Portland State,74,93,1,-19,2018-01-11
Saint Mary's,Santa Clara,81,57,0,24,2018-01-11
Utah,UCLA,64,83,1,-19,2018-01-11
California,Washington,56,66,1,-10,2018-01-11
Brown,Yale,72,78,1,-6,2018-01-12
Marquette,Butler,83,94,1,-11,2018-01-12
High Point,Campbell,64,65,1,-1,2018-01-12
St. Peter's,Canisius,58,70,1,-12,2018-01-12
Winthrop,Charleston Southern,64,53,0,11,2018-01-12
VCU,Dayton,79,106,1,-27,2018-01-12
Youngstown State,Detroit,91,93,1,-2,2018-01-12
Radford,Gardner-Webb,54,59,1,-5,2018-01-12
Delaware State,Hampton,56,78,1,-22,2018-01-12
Green Bay,IUPUI,61,67,1,-6,2018-01-12
Ohio,Kent State,69,70,1,-1,2018-01-12
Longwood,Liberty,58,51,0,7,2018-01-12
Monmouth,Niagara,77,78,1,-1,2018-01-12
Cleveland State,Oakland,68,81,1,-13,2018-01-12
Nebraska,Penn State,74,76,1,-2,2018-01-12
UNC Asheville,Presbyterian,76,56,0,20,2018-01-12
Quinnipiac,Rider,60,78,1,-18,2018-01-12
Providence,DePaul,71,64,0,7,2018-01-12
Milwaukee,UIC,73,88,1,-15,2018-01-12
Cornell,Penn,61,69,1,-8,2018-01-12
Columbia,Princeton,56,72,1,-16,2018-01-12
Idaho,Eastern Washington,58,51,0,7,2018-01-12
St. Bonaventure,Rhode Island,73,87,1,-14,2018-01-13
Wake Forest,Duke,71,89,1,-18,2018-01-13
La Salle,Duquesne,94,101,1,-7,2018-01-13
Kansas State,Kansas,72,73,1,-1,2018-01-13
Albany (NY),Maine,84,66,0,18,2018-01-13
UMBC,UMass-Lowell,89,62,0,27,2018-01-13
Michigan,Michigan State,82,72,0,10,2018-01-13
Purdue,Minnesota,81,47,0,34,2018-01-13
Georgetown,Seton Hall,61,74,1,-13,2018-01-13
Dartmouth,Boston College,72,86,1,-14,2018-01-13
Chattanooga,Citadel,101,110,1,-9,2018-01-13
South Carolina,Georgia,64,57,0,7,2018-01-13
Florida,Ole Miss,72,78,1,-6,2018-01-13
TCU,Oklahoma,97,102,1,-5,2018-01-13
UConn,Tulane,67,57,0,10,2018-01-13
Bowling Green State,Akron,78,80,1,-2,2018-01-13
Oregon,Arizona,83,90,1,-7,2018-01-13
Miami (OH),Buffalo,66,82,1,-16,2018-01-13
Syracuse,Florida State,90,101,1,-11,2018-01-13
Saint Louis,George Mason,81,86,1,-5,2018-01-13
Binghamton,Hartford,65,97,1,-32,2018-01-13
Georgia Tech,Pitt,69,54,0,15,2018-01-13
Mount St. Mary's,Saint Francis (PA),81,80,0,1,2018-01-13
Memphis,Temple,75,72,0,3,2018-01-13
West Virginia,Texas Tech,71,72,1,-1,2018-01-13
Stony Brook,Vermont,62,73,1,-11,2018-01-13
Creighton,Xavier,70,92,1,-22,2018-01-13
Georgia Southern,Appalachian State,60,59,0,1,2018-01-13
Bryant,Central Connecticut,76,80,1,-4,2018-01-13
Miami (FL),Clemson,63,72,1,-9,2018-01-13
Georgia State,Coastal Carolina,72,58,0,14,2018-01-13
Baylor,Iowa State,65,75,1,-10,2018-01-13
Auburn,Mississippi State,76,68,0,8,2018-01-13
Weber State,North Dakota,79,89,1,-10,2018-01-13
Oral Roberts,North Dakota State,64,82,1,-18,2018-01-13
North Texas,Rice,85,78,0,7,2018-01-13
Denver,South Dakota State,72,94,1,-22,2018-01-13
Florida Atlantic,UTSA,73,69,0,4,2018-01-13
