"Road","Home","Road_score","Home_score","Home_w","margin","Date"
"Northern Kentucky","Wright State",NA,NA,NA,NA,2019-02-15
"NC State","Duke",NA,NA,NA,NA,2019-02-16
"George Washington","Duquesne",NA,NA,NA,NA,2019-02-16
"Bucknell","Holy Cross",NA,NA,NA,NA,2019-02-16
"Southern Illinois","Indiana State",NA,NA,NA,NA,2019-02-16
"West Virginia","Kansas",NA,NA,NA,NA,2019-02-16
"Clemson","Louisville",NA,NA,NA,NA,2019-02-16
"Maryland","Michigan",NA,NA,NA,NA,2019-02-16
"Oklahoma","TCU",NA,NA,NA,NA,2019-02-16
"Buffalo","Toledo",NA,NA,NA,NA,2019-02-16
"Auburn","Vanderbilt",NA,NA,NA,NA,2019-02-16
"UNC","Wake Forest",NA,NA,NA,NA,2019-02-16
"Detroit","Green Bay",NA,NA,NA,NA,2019-02-16
"UMass-Lowell","UMBC",NA,NA,NA,NA,2019-02-16
"Stony Brook","New Hampshire",NA,NA,NA,NA,2019-02-16
"Texas A&M","South Carolina",NA,NA,NA,NA,2019-02-16
"Oklahoma State","Texas",NA,NA,NA,NA,2019-02-16
"Florida","Alabama",NA,NA,NA,NA,2019-02-16
"Coastal Carolina","Appalachian State",NA,NA,NA,NA,2019-02-16
"Akron","Ball State",NA,NA,NA,NA,2019-02-16
"Rice","Florida Atlantic",NA,NA,NA,NA,2019-02-16
"North Texas","Florida International",NA,NA,NA,NA,2019-02-16
"Florida State","Georgia Tech",NA,NA,NA,NA,2019-02-16
"Sacred Heart","LIU-Brooklyn",NA,NA,NA,NA,2019-02-16
"Middle Tennessee","Marshall",NA,NA,NA,NA,2019-02-16
"Indiana","Minnesota",NA,NA,NA,NA,2019-02-16
"Army","Navy",NA,NA,NA,NA,2019-02-16
"Charlotte","Old Dominion",NA,NA,NA,NA,2019-02-16
"Xavier","Providence",NA,NA,NA,NA,2019-02-16
"Fordham","Rhode Island",NA,NA,NA,NA,2019-02-16
"Baylor","Texas Tech",NA,NA,NA,NA,2019-02-16
"Drexel","Towson",NA,NA,NA,NA,2019-02-16
"Notre Dame","Virginia",NA,NA,NA,NA,2019-02-16
"Citadel","Western Carolina",NA,NA,NA,NA,2019-02-16
"Miami (OH)","Western Michigan",NA,NA,NA,NA,2019-02-16
"Grand Canyon","Chicago State",NA,NA,NA,NA,2019-02-16
"Valparaiso","Drake",NA,NA,NA,NA,2019-02-16
"USC Upstate","Longwood",NA,NA,NA,NA,2019-02-16
"UTSA","Louisiana Tech",NA,NA,NA,NA,2019-02-16
"Missouri","Ole Miss",NA,NA,NA,NA,2019-02-16
"UT-Martin","SIU-Edwardsville",NA,NA,NA,NA,2019-02-16
"UTEP","Southern Miss",NA,NA,NA,NA,2019-02-16
"South Dakota","Western Illinois",NA,NA,NA,NA,2019-02-16
"Alabama-Birmingham","Western Kentucky",NA,NA,NA,NA,2019-02-16
"Utah State","Air Force",NA,NA,NA,NA,2019-02-16
"Colgate","American",NA,NA,NA,NA,2019-02-16
"Texas State","Little Rock",NA,NA,NA,NA,2019-02-16
"Lehigh","Boston University",NA,NA,NA,NA,2019-02-16
"Ohio","Central Michigan",NA,NA,NA,NA,2019-02-16
"Northeastern","College of Charleston",NA,NA,NA,NA,2019-02-16
"VCU","Dayton",NA,NA,NA,NA,2019-02-16
"Mercer","ETSU",NA,NA,NA,NA,2019-02-16
"Southeast Missouri State","Eastern Illinois",NA,NA,NA,NA,2019-02-16
"Bryant","Fairleigh Dickinson",NA,NA,NA,NA,2019-02-16
"VMI","Furman",NA,NA,NA,NA,2019-02-16
"North Carolina A&T","Howard",NA,NA,NA,NA,2019-02-16
"Iowa State","Kansas State",NA,NA,NA,NA,2019-02-16
"Lipscomb","Kennesaw State",NA,NA,NA,NA,2019-02-16
"BYU","Loyola Marymount",NA,NA,NA,NA,2019-02-16
"Coppin State","Maryland-Eastern Shore",NA,NA,NA,NA,2019-02-16
"Austin Peay","Morehead State",NA,NA,NA,NA,2019-02-16
"Wagner","Mount St. Mary's",NA,NA,NA,NA,2019-02-16
"North Florida","NJIT",NA,NA,NA,NA,2019-02-16
"Liberty","North Alabama",NA,NA,NA,NA,2019-02-16
"Bowling Green State","Northern Illinois",NA,NA,NA,NA,2019-02-16
"Stephen F. Austin","Northwestern State",NA,NA,NA,NA,2019-02-16
"Virginia Tech","Pitt",NA,NA,NA,NA,2019-02-16
"Campbell","Presbyterian",NA,NA,NA,NA,2019-02-16
"Penn State","Purdue",NA,NA,NA,NA,2019-02-16
"Bethune-Cookman","South Carolina State",NA,NA,NA,NA,2019-02-16
"Central Connecticut","St. Francis (NY)",NA,NA,NA,NA,2019-02-16
"Florida Gulf Coast","Stetson",NA,NA,NA,NA,2019-02-16
"Texas-Arlington","Arkansas State",NA,NA,NA,NA,2019-02-16
"Radford","Charleston Southern",NA,NA,NA,NA,2019-02-16
"Northern Colorado","Eastern Washington",NA,NA,NA,NA,2019-02-16
"Winthrop","Gardner-Webb",NA,NA,NA,NA,2019-02-16
"Vermont","Hartford",NA,NA,NA,NA,2019-02-16
"Sam Houston State","Lamar",NA,NA,NA,NA,2019-02-16
"Alcorn State","Mississippi Valley State",NA,NA,NA,NA,2019-02-16
"Purdue-Fort Wayne","Omaha",NA,NA,NA,NA,2019-02-16
"Texas A&M-Corpus Christi","New Orleans",NA,NA,NA,NA,2019-02-16
"South Dakota State","North Dakota State",NA,NA,NA,NA,2019-02-16
"La Salle","Saint Louis",NA,NA,NA,NA,2019-02-16
"Chattanooga","Samford",NA,NA,NA,NA,2019-02-16
"UNLV","San Jose State",NA,NA,NA,NA,2019-02-16
"McNeese State","Southeastern Louisiana",NA,NA,NA,NA,2019-02-16
"Alabama A&M","Alabama State",NA,NA,NA,NA,2019-02-16
"Memphis","UCF",NA,NA,NA,NA,2019-02-16
"LSU","Georgia",NA,NA,NA,NA,2019-02-16
"Texas Southern","Grambling",NA,NA,NA,NA,2019-02-16
"High Point","Hampton",NA,NA,NA,NA,2019-02-16
"Prairie View","Jackson State",NA,NA,NA,NA,2019-02-16
"North Carolina Central","Norfolk State",NA,NA,NA,NA,2019-02-16
"Iowa","Rutgers",NA,NA,NA,NA,2019-02-16
"Temple","South Florida",NA,NA,NA,NA,2019-02-16
"UIC","Youngstown State",NA,NA,NA,NA,2019-02-16
"IUPUI","Cleveland State",NA,NA,NA,NA,2019-02-16
"Brown","Columbia",NA,NA,NA,NA,2019-02-16
"Yale","Cornell",NA,NA,NA,NA,2019-02-16
"Murray State","Eastern Kentucky",NA,NA,NA,NA,2019-02-16
"William & Mary","Elon",NA,NA,NA,NA,2019-02-16
"Eastern Michigan","Kent State",NA,NA,NA,NA,2019-02-16
"Oakland","Milwaukee",NA,NA,NA,NA,2019-02-16
"Cal State Bakersfield","UMKC",NA,NA,NA,NA,2019-02-16
"Fresno State","New Mexico",NA,NA,NA,NA,2019-02-16
"Hofstra","UNC Wilmington",NA,NA,NA,NA,2019-02-16
"Harvard","Penn",NA,NA,NA,NA,2019-02-16
"Dartmouth","Princeton",NA,NA,NA,NA,2019-02-16
"Robert Morris","Saint Francis (PA)",NA,NA,NA,NA,2019-02-16
"Boise State","San Diego State",NA,NA,NA,NA,2019-02-16
"UNC Greensboro","Wofford",NA,NA,NA,NA,2019-02-16
"Mississippi State","Arkansas",NA,NA,NA,NA,2019-02-16
"Southern","Arkansas-Pine Bluff",NA,NA,NA,NA,2019-02-16
"DePaul","Butler",NA,NA,NA,NA,2019-02-16
"USC","California",NA,NA,NA,NA,2019-02-16
"Nicholls State","Houston Baptist",NA,NA,NA,NA,2019-02-16
"Bradley","Illinois State",NA,NA,NA,NA,2019-02-16
"Abilene Christian","Incarnate Word",NA,NA,NA,NA,2019-02-16
"Tennessee State","Jacksonville State",NA,NA,NA,NA,2019-02-16
"Delaware","James Madison",NA,NA,NA,NA,2019-02-16
"Tennessee","Kentucky",NA,NA,NA,NA,2019-02-16
"Louisiana-Monroe","Louisiana",NA,NA,NA,NA,2019-02-16
"Northwestern","Nebraska",NA,NA,NA,NA,2019-02-16
"Oral Roberts","North Dakota",NA,NA,NA,NA,2019-02-16
"Florida A&M","Savannah State",NA,NA,NA,NA,2019-02-16
"Belmont","Tennessee Tech",NA,NA,NA,NA,2019-02-16
"Utah Valley","Texas-Rio Grande Valley",NA,NA,NA,NA,2019-02-16
"Washington","Washington State",NA,NA,NA,NA,2019-02-16
"Montana","Idaho State",NA,NA,NA,NA,2019-02-16
"Seattle","New Mexico State",NA,NA,NA,NA,2019-02-16
"Pacific","Santa Clara",NA,NA,NA,NA,2019-02-16
"Montana State","Weber State",NA,NA,NA,NA,2019-02-16
"Cal State Fullerton","Cal State Northridge",NA,NA,NA,NA,2019-02-16
"Long Beach State","UC-Davis",NA,NA,NA,NA,2019-02-16
"UCSB","UC-Irvine",NA,NA,NA,NA,2019-02-16
"Oregon","Oregon State",NA,NA,NA,NA,2019-02-16
"San Francisco","Portland",NA,NA,NA,NA,2019-02-16
"Southern Utah","Portland State",NA,NA,NA,NA,2019-02-16
"Northern Arizona","Sacramento State",NA,NA,NA,NA,2019-02-16
"Gonzaga","San Diego",NA,NA,NA,NA,2019-02-16
"UCLA","Stanford",NA,NA,NA,NA,2019-02-16
"Arizona State","Utah",NA,NA,NA,NA,2019-02-16
"Nevada","Wyoming",NA,NA,NA,NA,2019-02-16
"Pepperdine","Saint Mary's",NA,NA,NA,NA,2019-02-16
"UC-Riverside","Hawaii",NA,NA,NA,NA,2019-02-17
"Wichita State","Cincinnati",NA,NA,NA,NA,2019-02-17
"Albany (NY)","Maine",NA,NA,NA,NA,2019-02-17
"Ohio State","Michigan State",NA,NA,NA,NA,2019-02-17
"Manhattan","Canisius",NA,NA,NA,NA,2019-02-17
"Tulsa","East Carolina",NA,NA,NA,NA,2019-02-17
"Lafayette","Loyola (MD)",NA,NA,NA,NA,2019-02-17
"Marist","Monmouth",NA,NA,NA,NA,2019-02-17
"Fairfield","Niagara",NA,NA,NA,NA,2019-02-17
"Rider","St. Peter's",NA,NA,NA,NA,2019-02-17
"Quinnipiac","Siena",NA,NA,NA,NA,2019-02-17
"George Mason","St. Bonaventure",NA,NA,NA,NA,2019-02-17
"Houston","Tulane",NA,NA,NA,NA,2019-02-17
"Seton Hall","Creighton",NA,NA,NA,NA,2019-02-17
"Northern Iowa","Evansville",NA,NA,NA,NA,2019-02-17
"Missouri State","Loyola (IL)",NA,NA,NA,NA,2019-02-17
"Villanova","St. John's (NY)",NA,NA,NA,NA,2019-02-17
"Miami (FL)","Boston College",NA,NA,NA,NA,2019-02-17
"Arizona","Colorado",NA,NA,NA,NA,2019-02-17
"Alcorn State","Arkansas-Pine Bluff",NA,NA,NA,NA,2019-02-18
"Idaho","Eastern Washington",NA,NA,NA,NA,2019-02-18
"Boston University","Holy Cross",NA,NA,NA,NA,2019-02-18
"North Carolina Central","Howard",NA,NA,NA,NA,2019-02-18
"Bethune-Cookman","Savannah State",NA,NA,NA,NA,2019-02-18
"Florida A&M","South Carolina State",NA,NA,NA,NA,2019-02-18
"Virginia","Virginia Tech",NA,NA,NA,NA,2019-02-18
"Prairie View","Grambling",NA,NA,NA,NA,2019-02-18
"Texas Southern","Jackson State",NA,NA,NA,NA,2019-02-18
"Southern","Mississippi Valley State",NA,NA,NA,NA,2019-02-18
"North Carolina A&T","Norfolk State",NA,NA,NA,NA,2019-02-18
"Illinois","Wisconsin",NA,NA,NA,NA,2019-02-18
"TCU","Oklahoma State",NA,NA,NA,NA,2019-02-18
"Kansas State","West Virginia",NA,NA,NA,NA,2019-02-18
"Dayton","Davidson",NA,NA,NA,NA,2019-02-19
"Akron","Bowling Green State",NA,NA,NA,NA,2019-02-19
"Ohio","Buffalo",NA,NA,NA,NA,2019-02-19
"Kent State","Central Michigan",NA,NA,NA,NA,2019-02-19
"Bucknell","Colgate",NA,NA,NA,NA,2019-02-19
"Toledo","Eastern Michigan",NA,NA,NA,NA,2019-02-19
"Purdue","Indiana",NA,NA,NA,NA,2019-02-19
"Ball State","Miami (OH)",NA,NA,NA,NA,2019-02-19
"Wake Forest","Notre Dame",NA,NA,NA,NA,2019-02-19
"Nebraska","Penn State",NA,NA,NA,NA,2019-02-19
"Iona","Quinnipiac",NA,NA,NA,NA,2019-02-19
"St. Peter's","Siena",NA,NA,NA,NA,2019-02-19
"Ole Miss","South Carolina",NA,NA,NA,NA,2019-02-19
"Vanderbilt","Tennessee",NA,NA,NA,NA,2019-02-19
"Bradley","Drake",NA,NA,NA,NA,2019-02-19
"Maryland","Iowa",NA,NA,NA,NA,2019-02-19
"Wayland Baptist","Texas-Rio Grande Valley",NA,NA,NA,NA,2019-02-19
"Rhode Island","VCU",NA,NA,NA,NA,2019-02-19
"Florida State","Clemson",NA,NA,NA,NA,2019-02-19
"Baylor","Iowa State",NA,NA,NA,NA,2019-02-19
"Kentucky","Missouri",NA,NA,NA,NA,2019-02-19
"Texas A&M-International","New Mexico State",NA,NA,NA,NA,2019-02-19
"Alabama","Texas A&M",NA,NA,NA,NA,2019-02-19
"UNLV","Wyoming",NA,NA,NA,NA,2019-02-19
"Navy","Loyola (MD)",NA,NA,NA,NA,2019-02-20
"Villanova","Georgetown",NA,NA,NA,NA,2019-02-20
"Mississippi State","Georgia",NA,NA,NA,NA,2019-02-20
"Rutgers","Michigan State",NA,NA,NA,NA,2019-02-20
"Lipscomb","Florida Gulf Coast",NA,NA,NA,NA,2019-02-20
"UMass","George Washington",NA,NA,NA,NA,2019-02-20
"Illinois State","Indiana State",NA,NA,NA,NA,2019-02-20
"North Florida","Jacksonville",NA,NA,NA,NA,2019-02-20
"North Alabama","Kennesaw State",NA,NA,NA,NA,2019-02-20
"American","Lafayette",NA,NA,NA,NA,2019-02-20
"Army","Lehigh",NA,NA,NA,NA,2019-02-20
"Florida","LSU",NA,NA,NA,NA,2019-02-20
"Evansville","Loyola (IL)",NA,NA,NA,NA,2019-02-20
"Central Arkansas","McNeese State",NA,NA,NA,NA,2019-02-20
"Tulane","Memphis",NA,NA,NA,NA,2019-02-20
"Stetson","NJIT",NA,NA,NA,NA,2019-02-20
"Boston College","NC State",NA,NA,NA,NA,2019-02-20
"Fordham","Richmond",NA,NA,NA,NA,2019-02-20
"Nicholls State","Sam Houston State",NA,NA,NA,NA,2019-02-20
"Xavier","Seton Hall",NA,NA,NA,NA,2019-02-20
"La Salle","St. Bonaventure",NA,NA,NA,NA,2019-02-20
"Texas A&M-Corpus Christi","Stephen F. Austin",NA,NA,NA,NA,2019-02-20
"Louisville","Syracuse",NA,NA,NA,NA,2019-02-20
"Arkansas","Auburn",NA,NA,NA,NA,2019-02-20
"Northwestern State","Houston Baptist",NA,NA,NA,NA,2019-02-20
"Lamar","Incarnate Word",NA,NA,NA,NA,2019-02-20
"Northern Iowa","Missouri State",NA,NA,NA,NA,2019-02-20
"Western Illinois","Omaha",NA,NA,NA,NA,2019-02-20
"Southeastern Louisiana","New Orleans",NA,NA,NA,NA,2019-02-20
"Northwestern","Ohio State",NA,NA,NA,NA,2019-02-20
"St. John's (NY)","Providence",NA,NA,NA,NA,2019-02-20
"Denver","South Dakota",NA,NA,NA,NA,2019-02-20
"Southern Illinois","Valparaiso",NA,NA,NA,NA,2019-02-20
"Stanford","Arizona State",NA,NA,NA,NA,2019-02-20
"Creighton","DePaul",NA,NA,NA,NA,2019-02-20
"UNC","Duke",NA,NA,NA,NA,2019-02-20
"Pitt","Georgia Tech",NA,NA,NA,NA,2019-02-20
"Butler","Marquette",NA,NA,NA,NA,2019-02-20
"Wichita State","Tulsa",NA,NA,NA,NA,2019-02-20
"Air Force","Fresno State",NA,NA,NA,NA,2019-02-20
"Cal State Northridge","Long Beach State",NA,NA,NA,NA,2019-02-20
"Colorado State","San Jose State",NA,NA,NA,NA,2019-02-20
"Colorado","Washington State",NA,NA,NA,NA,2019-02-20
"Nevada","San Diego State",NA,NA,NA,NA,2019-02-20
"New Mexico","Utah State",NA,NA,NA,NA,2019-02-20
"Utah","Washington",NA,NA,NA,NA,2019-02-20
"Vermont","UMBC",NA,NA,NA,NA,2019-02-21
"Southeast Missouri State","Austin Peay",NA,NA,NA,NA,2019-02-21
"Georgia State","Appalachian State",NA,NA,NA,NA,2019-02-21
"Wagner","Bryant",NA,NA,NA,NA,2019-02-21
"High Point","Campbell",NA,NA,NA,NA,2019-02-21
"Mount St. Mary's","Central Connecticut",NA,NA,NA,NA,2019-02-21
"USC Upstate","Charleston Southern",NA,NA,NA,NA,2019-02-21
"UCF","Cincinnati",NA,NA,NA,NA,2019-02-21
"Chattanooga","Citadel",NA,NA,NA,NA,2019-02-21
"Georgia Southern","Coastal Carolina",NA,NA,NA,NA,2019-02-21
"UNC Wilmington","Elon",NA,NA,NA,NA,2019-02-21
"Sacred Heart","Fairleigh Dickinson",NA,NA,NA,NA,2019-02-21
"Longwood","Hampton",NA,NA,NA,NA,2019-02-21
"Towson","Hofstra",NA,NA,NA,NA,2019-02-21
"Binghamton","UMass-Lowell",NA,NA,NA,NA,2019-02-21
"Samford","Mercer",NA,NA,NA,NA,2019-02-21
"Michigan","Minnesota",NA,NA,NA,NA,2019-02-21
"Hartford","New Hampshire",NA,NA,NA,NA,2019-02-21
"Gardner-Webb","UNC Asheville",NA,NA,NA,NA,2019-02-21
"Western Carolina","UNC Greensboro",NA,NA,NA,NA,2019-02-21
"James Madison","Northeastern",NA,NA,NA,NA,2019-02-21
"Youngstown State","Northern Kentucky",NA,NA,NA,NA,2019-02-21
"Winthrop","Radford",NA,NA,NA,NA,2019-02-21
"LIU-Brooklyn","Robert Morris",NA,NA,NA,NA,2019-02-21
"St. Francis (NY)","Saint Francis (PA)",NA,NA,NA,NA,2019-02-21
"Albany (NY)","Stony Brook",NA,NA,NA,NA,2019-02-21
"ETSU","VMI",NA,NA,NA,NA,2019-02-21
"College of Charleston","William & Mary",NA,NA,NA,NA,2019-02-21
"Cleveland State","Wright State",NA,NA,NA,NA,2019-02-21
"Eastern Illinois","Belmont",NA,NA,NA,NA,2019-02-21
"Morehead State","Jacksonville State",NA,NA,NA,NA,2019-02-21
"UT-Martin","Murray State",NA,NA,NA,NA,2019-02-21
"Idaho","Northern Arizona",NA,NA,NA,NA,2019-02-21
"Purdue-Fort Wayne","South Dakota State",NA,NA,NA,NA,2019-02-21
"Eastern Washington","Southern Utah",NA,NA,NA,NA,2019-02-21
"SIU-Edwardsville","Tennessee State",NA,NA,NA,NA,2019-02-21
"Eastern Kentucky","Tennessee Tech",NA,NA,NA,NA,2019-02-21
"Louisiana","Texas-Arlington",NA,NA,NA,NA,2019-02-21
"Louisiana-Monroe","Texas State",NA,NA,NA,NA,2019-02-21
"California","Arizona",NA,NA,NA,NA,2019-02-21
"San Francisco","BYU",NA,NA,NA,NA,2019-02-21
"Pepperdine","Gonzaga",NA,NA,NA,NA,2019-02-21
"California Baptist","Grand Canyon",NA,NA,NA,NA,2019-02-21
"Oregon","USC",NA,NA,NA,NA,2019-02-21
"UConn","SMU",NA,NA,NA,NA,2019-02-21
"Chicago State","Utah Valley",NA,NA,NA,NA,2019-02-21
"UC-Davis","Cal State Fullerton",NA,NA,NA,NA,2019-02-21
"Cal Poly","UC-Irvine",NA,NA,NA,NA,2019-02-21
"Hawaii","UCSB",NA,NA,NA,NA,2019-02-21
"Saint Mary's","Pacific",NA,NA,NA,NA,2019-02-21
"Idaho State","Portland State",NA,NA,NA,NA,2019-02-21
"Weber State","Sacramento State",NA,NA,NA,NA,2019-02-21
"Portland","San Diego",NA,NA,NA,NA,2019-02-21
"UMKC","Seattle",NA,NA,NA,NA,2019-02-21
"Oregon State","UCLA",NA,NA,NA,NA,2019-02-21
"Harvard","Brown",NA,NA,NA,NA,2019-02-22
"Milwaukee","IUPUI",NA,NA,NA,NA,2019-02-22
"Iona","Manhattan",NA,NA,NA,NA,2019-02-22
"St. Peter's","Marist",NA,NA,NA,NA,2019-02-22
"Canisius","Monmouth",NA,NA,NA,NA,2019-02-22
"Niagara","Rider",NA,NA,NA,NA,2019-02-22
"Dartmouth","Yale",NA,NA,NA,NA,2019-02-22
"Columbia","Penn",NA,NA,NA,NA,2019-02-22
"Cornell","Princeton",NA,NA,NA,NA,2019-02-22
"Green Bay","UIC",NA,NA,NA,NA,2019-02-22
"Indiana","Iowa",NA,NA,NA,NA,2019-02-22
"Davidson","Rhode Island",NA,NA,NA,NA,2019-02-22
"Loyola (MD)","Boston University",NA,NA,NA,NA,2019-02-23
"Boston College","Clemson",NA,NA,NA,NA,2019-02-23
"Penn State","Illinois",NA,NA,NA,NA,2019-02-23
"Tennessee","LSU",NA,NA,NA,NA,2019-02-23
"Virginia","Louisville",NA,NA,NA,NA,2019-02-23
"Towson","Northeastern",NA,NA,NA,NA,2019-02-23
"Texas","Oklahoma",NA,NA,NA,NA,2019-02-23
"Marquette","Providence",NA,NA,NA,NA,2019-02-23
"Duke","Syracuse",NA,NA,NA,NA,2019-02-23
"Tulsa","Temple",NA,NA,NA,NA,2019-02-23
"Kansas","Texas Tech",NA,NA,NA,NA,2019-02-23
"Northern Illinois","Toledo",NA,NA,NA,NA,2019-02-23
"Samford","Citadel",NA,NA,NA,NA,2019-02-23
"Auburn","Kentucky",NA,NA,NA,NA,2019-02-23
"LIU-Brooklyn","Saint Francis (PA)",NA,NA,NA,NA,2019-02-23
"Miami (OH)","Akron",NA,NA,NA,NA,2019-02-23
"Georgia Southern","Appalachian State",NA,NA,NA,NA,2019-02-23
"UT-Martin","Austin Peay",NA,NA,NA,NA,2019-02-23
"Central Michigan","Ball State",NA,NA,NA,NA,2019-02-23
"West Virginia","Baylor",NA,NA,NA,NA,2019-02-23
"Vermont","Binghamton",NA,NA,NA,NA,2019-02-23
"Evansville","Bradley",NA,NA,NA,NA,2019-02-23
"Kent State","Buffalo",NA,NA,NA,NA,2019-02-23
"Georgia State","Coastal Carolina",NA,NA,NA,NA,2019-02-23
"Navy","Colgate",NA,NA,NA,NA,2019-02-23
"Wyoming","Colorado State",NA,NA,NA,NA,2019-02-23
"Georgetown","Creighton",NA,NA,NA,NA,2019-02-23
"Western Michigan","Eastern Michigan",NA,NA,NA,NA,2019-02-23
"Richmond","La Salle",NA,NA,NA,NA,2019-02-23
"Ohio State","Maryland",NA,NA,NA,NA,2019-02-23
"St. Joseph's","UMass",NA,NA,NA,NA,2019-02-23
"Georgia Tech","Miami (FL)",NA,NA,NA,NA,2019-02-23
"Indiana State","Missouri State",NA,NA,NA,NA,2019-02-23
"Bowling Green State","Ohio",NA,NA,NA,NA,2019-02-23
"Iowa State","TCU",NA,NA,NA,NA,2019-02-23
"George Washington","VCU",NA,NA,NA,NA,2019-02-23
"Charleston Southern","Winthrop",NA,NA,NA,NA,2019-02-23
"Sacred Heart","Central Connecticut",NA,NA,NA,NA,2019-02-23
"Campbell","Longwood",NA,NA,NA,NA,2019-02-23
"Georgia","Ole Miss",NA,NA,NA,NA,2019-02-23
"Florida State","UNC",NA,NA,NA,NA,2019-02-23
"Detroit","Oakland",NA,NA,NA,NA,2019-02-23
"Loyola Marymount","Pacific",NA,NA,NA,NA,2019-02-23
"Louisiana-Monroe","Texas-Arlington",NA,NA,NA,NA,2019-02-23
"Youngstown State","Wright State",NA,NA,NA,NA,2019-02-23
"Southeastern Louisiana","Abilene Christian",NA,NA,NA,NA,2019-02-23
"San Jose State","Air Force",NA,NA,NA,NA,2019-02-23
"Florida A&M","Bethune-Cookman",NA,NA,NA,NA,2019-02-23
"Utah State","Boise State",NA,NA,NA,NA,2019-02-23
"Mount St. Mary's","Bryant",NA,NA,NA,NA,2019-02-23
"Howard","Coppin State",NA,NA,NA,NA,2019-02-23
"Saint Louis","Dayton",NA,NA,NA,NA,2019-02-23
"Maryland-Eastern Shore","Delaware State",NA,NA,NA,NA,2019-02-23
"Wagner","Fairleigh Dickinson",NA,NA,NA,NA,2019-02-23
"Missouri","Florida",NA,NA,NA,NA,2019-02-23
"St. Bonaventure","Fordham",NA,NA,NA,NA,2019-02-23
"Wofford","Furman",NA,NA,NA,NA,2019-02-23
"Duquesne","George Mason",NA,NA,NA,NA,2019-02-23
"James Madison","Hofstra",NA,NA,NA,NA,2019-02-23
"Oklahoma State","Kansas State",NA,NA,NA,NA,2019-02-23
"New Orleans","McNeese State",NA,NA,NA,NA,2019-02-23
"Chattanooga","Mercer",NA,NA,NA,NA,2019-02-23
"Norfolk State","Morgan State",NA,NA,NA,NA,2019-02-23
"Purdue","Nebraska",NA,NA,NA,NA,2019-02-23
"Presbyterian","UNC Asheville",NA,NA,NA,NA,2019-02-23
"South Carolina State","North Carolina A&T",NA,NA,NA,NA,2019-02-23
"Savannah State","North Carolina Central",NA,NA,NA,NA,2019-02-23
"Denver","North Dakota",NA,NA,NA,NA,2019-02-23
"Eastern Washington","Northern Arizona",NA,NA,NA,NA,2019-02-23
"Virginia Tech","Notre Dame",NA,NA,NA,NA,2019-02-23
"Chicago State","Seattle",NA,NA,NA,NA,2019-02-23
"Idaho","Southern Utah",NA,NA,NA,NA,2019-02-23
"North Alabama","Stetson",NA,NA,NA,NA,2019-02-23
"Lamar","Texas A&M-Corpus Christi",NA,NA,NA,NA,2019-02-23
"UNC Wilmington","William & Mary",NA,NA,NA,NA,2019-02-23
"Little Rock","Arkansas State",NA,NA,NA,NA,2019-02-23
"Delaware","Drexel",NA,NA,NA,NA,2019-02-23
"Eastern Kentucky","Jacksonville State",NA,NA,NA,NA,2019-02-23
"Hartford","UMass-Lowell",NA,NA,NA,NA,2019-02-23
"Omaha","North Dakota State",NA,NA,NA,NA,2019-02-23
"Liberty","North Florida",NA,NA,NA,NA,2019-02-23
"Hampton","Radford",NA,NA,NA,NA,2019-02-23
"St. Francis (NY)","Robert Morris",NA,NA,NA,NA,2019-02-23
"South Dakota","South Dakota State",NA,NA,NA,NA,2019-02-23
"Incarnate Word","Stephen F. Austin",NA,NA,NA,NA,2019-02-23
"Louisiana","Texas State",NA,NA,NA,NA,2019-02-23
"South Alabama","Troy",NA,NA,NA,NA,2019-02-23
"Vanderbilt","Alabama",NA,NA,NA,NA,2019-02-23
"Alabama State","Alcorn State",NA,NA,NA,NA,2019-02-23
"SIU-Edwardsville","Belmont",NA,NA,NA,NA,2019-02-23
"Dartmouth","Brown",NA,NA,NA,NA,2019-02-23
"South Florida","Houston",NA,NA,NA,NA,2019-02-23
"Grambling","Jackson State",NA,NA,NA,NA,2019-02-23
"NJIT","Jacksonville",NA,NA,NA,NA,2019-02-23
"South Carolina","Mississippi State",NA,NA,NA,NA,2019-02-23
"Texas-Rio Grande Valley","New Mexico State",NA,NA,NA,NA,2019-02-23
"Mississippi Valley State","Prairie View",NA,NA,NA,NA,2019-02-23
"Oregon State","USC",NA,NA,NA,NA,2019-02-23
"UMBC","Albany (NY)",NA,NA,NA,NA,2019-02-23
"College of Charleston","Elon",NA,NA,NA,NA,2019-02-23
"Kennesaw State","Florida Gulf Coast",NA,NA,NA,NA,2019-02-23
"Gardner-Webb","High Point",NA,NA,NA,NA,2019-02-23
"Central Arkansas","Nicholls State",NA,NA,NA,NA,2019-02-23
"Cleveland State","Northern Kentucky",NA,NA,NA,NA,2019-02-23
"Cornell","Penn",NA,NA,NA,NA,2019-02-23
"Maine","Stony Brook",NA,NA,NA,NA,2019-02-23
"VMI","Western Carolina",NA,NA,NA,NA,2019-02-23
"Harvard","Yale",NA,NA,NA,NA,2019-02-23
"Texas A&M","Arkansas",NA,NA,NA,NA,2019-02-23
"Long Beach State","UC-Riverside",NA,NA,NA,NA,2019-02-23
"Southeast Missouri State","Murray State",NA,NA,NA,NA,2019-02-23
"Fresno State","Nevada",NA,NA,NA,NA,2019-02-23
"Valparaiso","Northern Iowa",NA,NA,NA,NA,2019-02-23
"Wisconsin","Northwestern",NA,NA,NA,NA,2019-02-23
